t,E,Ttrans,Trot,Tgyro,Trel,Vslosh,Vcoup,Hx,Hy,Hz,Hn,Px,Py,Pz,s,sd,th1,th2
3.060000000000e+0,2.472930255819e+0,0.000000000000e+0,8.481242467197e-1,-1.240335441007e-1,6.102792600566e-1,1.119057318888e+0,1.950297425551e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.220170496488e-2,3.289840698933e-3,-4.908265282187e-2,-8.652587417245e-2
3.080000000000e+0,2.472930255819e+0,0.000000000000e+0,8.489433632680e-1,-1.237908659593e-1,5.994821283469e-1,1.125484085722e+0,2.281154444166e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.213078617128e-2,3.801895126420e-3,-4.685647261863e-2,-8.735175494022e-2
3.100000000000e+0,2.472930255819e+0,0.000000000000e+0,8.500378780323e-1,-1.240530450792e-1,5.912075975683e-1,1.129479889719e+0,2.625793557807e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.204963715583e-2,4.312750103846e-3,-4.459930138425e-2,-8.804650801924e-2
3.120000000000e+0,2.472930255819e+0,0.000000000000e+0,8.514157493362e-1,-1.248398803048e-1,5.855650468653e-1,1.130975944535e+0,2.981339538687e-2,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.195828867828e-2,4.821728386849e-3,-4.231297127884e-2,-8.860880572133e-2
3.140000000000e+0,2.472930255819e+0,0.000000000000e+0,8.530831230619e-1,-1.261676188179e-1,5.826459508697e-1,1.129919494888e+0,3.344930581652e-2,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.185678505080e-2,5.328152110161e-3,-3.999932782359e-2,-8.903752347942e-2
3.160000000000e+0,2.472930255819e+0,0.000000000000e+0,8.550442588113e-1,-1.280487982193e-1,5.825231332498e-1,1.126274312010e+0,3.713734996671e-2,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.174518414237e-2,5.831343592165e-3,-3.766022836910e-2,-8.933174178010e-2
3.180000000000e+0,2.472930255819e+0,0.000000000000e+0,8.573014684115e-1,-1.304921131772e-1,5.852501413977e-1,1.120021085449e+0,4.084967373740e-2,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.162355736714e-2,6.330626128442e-3,-3.529754057249e-2,-8.949074778386e-2
3.200000000000e+0,2.472930255819e+0,0.000000000000e+0,8.598550672349e-1,-1.335023076153e-1,5.908607466023e-1,1.111157708292e+0,4.455904130482e-2,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.149198965705e-2,6.825324775864e-3,-3.291314088485e-2,-8.951403663101e-2
3.220000000000e+0,2.472930255819e+0,0.000000000000e+0,8.627033387173e-1,-1.370800932580e-1,5.993685732770e-1,1.099699453501e+0,4.823898358167e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.135057941881e-2,7.314767128931e-3,-3.050891305018e-2,-8.940131243113e-2
3.240000000000e+0,2.472930255819e+0,0.000000000000e+0,8.658425123789e-1,-1.412220951796e-1,6.107668600153e-1,1.085679039726e+0,5.186393887759e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.119943847542e-2,7.798284090235e-3,-2.808674661704e-2,-8.915248893453e-2
3.260000000000e+0,2.472930255819e+0,0.000000000000e+0,8.692667555682e-1,-1.459208248377e-1,6.250283544317e-1,1.069146585618e+0,5.540938503846e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.103869199238e-2,8.275210636969e-3,-2.564853546393e-2,-8.876768988457e-2
3.280000000000e+0,2.472930255819e+0,0.000000000000e+0,8.729681790604e-1,-1.511646808944e-1,6.421053429171e-1,1.050169452327e+0,5.885196240888e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.086847838851e-2,8.744886585515e-3,-2.319617633956e-2,-8.824724905002e-2
3.300000000000e+0,2.472930255818e+0,0.000000000000e+0,8.769368565557e-1,-1.569379779553e-1,6.619298156015e-1,1.028831974585e+0,6.216958703114e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.068894923157e-2,9.206657356078e-3,-2.073156741875e-2,-8.759170993704e-2
3.320000000000e+0,2.472930255818e+0,0.000000000000e+0,8.811608580355e-1,-1.632210031761e-1,6.844137659760e-1,1.005235081418e+0,6.534155356491e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.050026911845e-2,9.659874739337e-3,-1.825660687495e-2,-8.680182518087e-2
3.340000000000e+0,2.472930255818e+0,0.000000000000e+0,8.856262968429e-1,-1.699901005088e-1,7.094496237862e-1,9.794958082128e-1,6.834862748527e-2,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.030261554013e-2,1.010389766696e-2,-1.577319147005e-2,-8.587855561744e-2
3.360000000000e+0,2.472930255818e+0,0.000000000000e+0,8.903173902698e-1,-1.772177821819e-1,7.369108189734e-1,9.517467025662e-1,7.117312619083e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.009617873110e-2,1.053809298769e-2,-1.328321516225e-2,-8.482306903588e-2
3.380000000000e+0,2.472930255818e+0,0.000000000000e+0,8.952165333418e-1,-1.848728668319e-1,7.666524736146e-1,9.221351269641e-1,7.379898872977e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.881161503135e-3,1.096183625060e-2,-1.078856773257e-2,-8.363673861300e-2
3.400000000000e+0,2.472930255818e+0,0.000000000000e+0,9.003043854079e-1,-1.929206435284e-1,7.985122180004e-1,8.908224620111e-1,7.621183392712e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.657779063485e-3,1.137451249670e-2,-8.291133430441e-3,-8.232114103139e-2
3.420000000000e+0,2.472930255818e+0,0.000000000000e+0,9.055599690574e-1,-2.013230607651e-1,8.323111261966e-1,8.579832145561e-1,7.839900677318e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.426258816969e-3,1.177551706008e-2,-5.792789639122e-3,-8.087805428310e-2
3.440000000000e+0,2.472930255818e+0,0.000000000000e+0,9.109607808027e-1,-2.100389393238e-1,8.678547656646e-1,8.238040356661e-1,8.034961300859e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.186840152044e-3,1.216425637927e-2,-3.295405561080e-3,-7.930945516152e-2
3.460000000000e+0,2.472930255818e+0,0.000000000000e+0,9.164829128913e-1,-2.190242077547e-1,9.049343547752e-1,7.884826539899e-1,8.205454191636e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.939774210513e-3,1.254014881926e-2,-8.008409239143e-4,-7.761751644411e-2
3.480000000000e+0,2.472930255818e+0,0.000000000000e+0,9.221011855286e-1,-2.282321590664e-1,9.433280213403e-1,7.522267306102e-1,8.350647740530e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.685323640682e-3,1.290262550420e-2,1.689055292953e-3,-7.580460376942e-2
3.500000000000e+0,2.472930255818e+0,0.000000000000e+0,9.277892887278e-1,-2.376137270707e-1,9.828021546109e-1,7.152526420090e-1,8.469989754101e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.423762333767e-3,1.325113116061e-2,4.172446110480e-3,-7.387327221229e-2
3.520000000000e+0,2.472930255818e+0,0.000000000000e+0,9.335199329294e-1,-2.471177806891e-1,1.023112842562e+0,6.777841982642e-1,8.563106275096e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.155375143328e-3,1.358512497024e-2,6.647507780863e-3,-7.182626256115e-2
3.540000000000e+0,2.472930255818e+0,0.000000000000e+0,9.392650074745e-1,-2.566914344026e-1,1.064007385700e+0,6.400513040485e-1,8.629799299776e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.880457587565e-3,1.390408143162e-2,9.112430996811e-3,-6.966649730245e-2
3.560000000000e+0,2.472930255818e+0,0.000000000000e+0,9.449957459568e-1,-2.662803729077e-1,1.105225878076e+0,6.022885704128e-1,8.670043427973e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.599315534307e-3,1.420749122874e-2,1.156542207903e-2,-6.739707631715e-2
3.580000000000e+0,2.472930255818e+0,0.000000000000e+0,9.506828974262e-1,-2.758291879358e-1,1.146502845741e+0,5.647338857068e-1,8.683981487963e-2,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.312264868565e-3,1.449486210502e-2,1.400470414169e-2,-6.502127229502e-2
3.600000000000e+0,2.472930255818e+0,0.000000000000e+0,9.562969023728e-1,-2.852817251028e-1,1.187568932402e+0,5.276269543051e-1,8.671919184093e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.019631142586e-3,1.476571974022e-2,1.642851823575e-2,-6.254252587278e-2
3.620000000000e+0,2.472930255818e+0,0.000000000000e+0,9.618080723805e-1,-2.945814385729e-1,1.228152621723e+0,4.912078120815e-1,8.634318820556e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.721749208344e-3,1.501960862769e-2,1.883512446981e-2,-5.996444050286e-2
3.640000000000e+0,2.472930255818e+0,0.000000000000e+0,9.671867723084e-1,-3.036717512570e-1,1.267981985385e+0,4.557153277838e-1,8.571792159778e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.418962832517e-3,1.525609294887e-2,2.122280310845e-2,-5.729077705963e-2
3.660000000000e+0,2.472930255818e+0,0.000000000000e+0,9.724036038319e-1,-3.124964182152e-1,1.306786445787e+0,4.213856996286e-1,8.485092478520e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.111624294032e-3,1.547475744179e-2,2.358985564773e-2,-5.452544819094e-2
3.680000000000e+0,2.472930255818e+0,0.000000000000e+0,9.774295891620e-1,-3.209998908965e-1,1.344298542127e+0,3.884509565353e-1,8.375105888971e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.800093964322e-3,1.567520825981e-2,2.593460586767e-2,-5.167251242280e-2
3.700000000000e+0,2.472930255817e+0,0.000000000000e+0,9.822363537483e-1,-3.291276798286e-1,1.380255688477e+0,3.571374734625e-1,8.242841995828e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.484739870542e-3,1.585707381678e-2,2.825540086141e-2,-4.873616802602e-2
3.720000000000e+0,2.472930255817e+0,0.000000000000e+0,9.867963067736e-1,-3.368267133689e-1,1.414401912482e+0,3.276645102947e-1,8.089423963559e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.165937242055e-3,1.602000561433e-2,3.055061204087e-2,-4.572074665358e-2
3.740000000000e+0,2.472930255817e+0,0.000000000000e+0,9.910828182523e-1,-3.440456901360e-1,1.446489563342e+0,3.002427836516e-1,7.916078070769e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.844068040582e-3,1.616367904722e-2,3.281863611854e-2,-4.263070675849e-2
3.760000000000e+0,2.472930255817e+0,0.000000000000e+0,9.950703915634e-1,-3.507354227754e-1,1.476280977875e+0,2.750730808467e-1,7.724122830732e-2,3.057402047113e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.519520474502e-3,1.628779418203e-2,3.505789606506e-2,-3.947062680192e-2
3.780000000000e+0,2.472930255817e+0,0.000000000000e+0,9.987348302678e-1,-3.568491707526e-1,1.503550093684e+0,2.523449250300e-1,7.514957758844e-2,3.057402047113e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.192688497889e-3,1.639207650484e-2,3.726684204228e-2,-3.624519826222e-2
3.800000000000e+0,2.472930255817e+0,0.000000000000e+0,1.002053398096e+0,-3.623429599319e-1,1.528083998688e+0,2.322353002766e-1,7.290051868813e-2,3.057402047113e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.863971294930e-3,1.647627763329e-2,3.944395231146e-2,-3.295921845553e-2
3.820000000000e+0,2.472930255817e+0,0.000000000000e+0,1.005004971030e+0,-3.671758867749e-1,1.549684406692e+0,2.149074450700e-1,7.050931979966e-2,3.057402047113e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.533772750511e-3,1.654017598849e-2,4.158773411601e-2,-2.961758317939e-2
3.840000000000e+0,2.472930255817e+0,0.000000000000e+0,1.007570180442e+0,-3.713104050863e-1,1.568169049042e+0,2.005097222387e-1,6.799170918073e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.202500907793e-3,1.658357742238e-2,4.369672453859e-2,-2.622527919107e-2
3.860000000000e+0,2.472930255817e+0,0.000000000000e+0,1.009731546334e+0,-3.747125933413e-1,1.583372972939e+0,1.891745729706e-1,6.536375691534e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.870567413728e-3,1.660631579619e-2,4.576949133193e-2,-2.278737653255e-2
3.880000000000e+0,2.472930255817e+0,0.000000000000e+0,1.011473599735e+0,-3.773524007514e-1,1.595149737562e+0,1.810175620352e-1,6.264175723689e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.538386953522e-3,1.660825350595e-2,4.780463372288e-2,-1.930902071482e-2
3.900000000000e+0,2.472930255817e+0,0.000000000000e+0,1.012782993448e+0,-3.792038703615e-1,1.603372499731e+0,1.761365207955e-1,5.984211220416e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.206376675161e-3,1.658928195114e-2,4.980078318932e-2,-1.579542477408e-2
3.920000000000e+0,2.472930255817e+0,0.000000000000e+0,1.013648600340e+0,-3.802453376178e-1,1.607934981591e+0,1.746107940028e-1,5.698121750044e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.874955605150e-3,1.654932194303e-2,5.175660420927e-2,-1.225186121300e-2
3.940000000000e+0,2.472930255817e+0,0.000000000000e+0,1.014061598514e+0,-3.804596030068e-1,1.608752313487e+0,1.765005957230e-1,5.407535109976e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.544544056724e-3,1.648832404931e-2,5.367079498185e-2,-8.683653840493e-3
3.960000000000e+0,2.472930255817e+0,0.000000000000e+0,1.014015542740e+0,-3.798340775336e-1,1.605761746025e+0,1.818464790718e-1,5.114056551304e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.215563031825e-3,1.640626887242e-2,5.554208811929e-2,-5.096169523379e-3
3.980000000000e+0,2.472930255817e+0,0.000000000000e+0,1.013506421640e+0,-3.783608999874e-1,1.598923226156e+0,1.906689237167e-1,4.819258429143e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.884336181951e-4,1.630316725898e-2,5.736925130987e-2,-1.494809863993e-3
4.000000000000e+0,2.472930255817e+0,0.000000000000e+0,1.012532700200e+0,-3.760370251284e-1,1.588219832959e+0,2.029680443625e-1,4.524670342394e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.635763829854e-4,1.617906043850e-2,5.915108795084e-2,2.114997182438e-3
4.020000000000e+0,2.472930255816e+0,0.000000000000e+0,1.011095347290e+0,-3.728642821218e-1,1.573658069759e+0,2.187234226668e-1,4.231769822259e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.414107643139e-4,1.603402008985e-2,6.088643775126e-2,5.727805736454e-3
4.040000000000e+0,2.472930255816e+0,0.000000000000e+0,1.009197847960e+0,-3.688494027426e-1,1.555268010116e+0,2.378940642425e-1,3.941973624051e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,7.764553777804e-5,1.586814833459e-2,6.257417730394e-2,9.338160454845e-3
4.060000000000e+0,2.472930255816e+0,0.000000000000e+0,1.006846200394e+0,-3.640040190744e-1,1.533103296176e+0,2.604184816032e-1,3.656629671759e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.931771694995e-4,1.568157765665e-2,6.421322062634e-2,1.294060500867e-2
4.080000000000e+0,2.472930255816e+0,0.000000000000e+0,1.004048897485e+0,-3.583446306290e-1,1.507240988872e+0,2.862149030935e-1,3.377009699416e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,7.047717291420e-4,1.547447074864e-2,6.580251966984e-2,1.652969056446e-2
4.100000000000e+0,2.472930255816e+0,0.000000000000e+0,1.000816893131e+0,-3.518925410133e-1,1.477781270383e+0,3.151816070375e-1,3.104302627693e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.012020369107e-3,1.524702028514e-2,6.734106479717e-2,2.009998425438e-2
4.120000000000e+0,2.472930255816e+0,0.000000000000e+0,9.971635533997e-1,-3.446737644743e-1,1.444847000282e+0,3.471973795259e-1,2.839608708269e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.314518392680e-3,1.499944862440e-2,6.882788522765e-2,2.364607762096e-2
4.140000000000e+0,2.472930255816e+0,0.000000000000e+0,9.931045928651e-1,-3.367189028476e-1,1.408583127706e+0,3.821220934672e-1,2.583934462516e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.611865844136e-3,1.473200743994e-2,7.026204945008e-2,2.716259502235e-2
4.160000000000e+0,2.472930255816e+0,0.000000000000e+0,9.886579964765e-1,-3.280629936308e-1,1.369155962878e+0,4.197974057431e-1,2.338188434892e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.903668090793e-3,1.444497728433e-2,7.164266560301e-2,3.064420198398e-2
4.180000000000e+0,2.472930255816e+0,0.000000000000e+0,9.838439274271e-1,-3.187453300901e-1,1.326752312179e+0,4.600475685475e-1,2.103177775216e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.189536395684e-3,1.413866708760e-2,7.296888182254e-2,3.408561348279e-2
4.200000000000e+0,2.472930255816e+0,0.000000000000e+0,9.786846215827e-1,-3.088092544894e-1,1.281578481890e+0,5.026803502550e-1,1.879605657762e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.469088479570e-3,1.381341359359e-2,7.423988655731e-2,3.748160215021e-2
4.220000000000e+0,2.472930255815e+0,0.000000000000e+0,9.732042691127e-1,-2.983019257048e-1,1.233859156558e+0,5.474880604609e-1,1.668069538866e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.741949071086e-3,1.346958073744e-2,7.545490885109e-2,4.082700638065e-2
4.240000000000e+0,2.472930255815e+0,0.000000000000e+0,9.674288840479e-1,-2.872740626476e-1,1.183836158758e+0,5.942486731713e-1,1.469060248600e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.007750443882e-3,1.310755896822e-2,7.661321859288e-2,4.411673833199e-2
4.260000000000e+0,2.472930255815e+0,0.000000000000e+0,9.613861625636e-1,-2.757796650754e-1,1.131767097770e+0,6.427270414969e-1,1.282961905994e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.266132939701e-3,1.272776452069e-2,7.771412673495e-2,4.734579180549e-2
4.280000000000e+0,2.472930255815e+0,0.000000000000e+0,9.551053308603e-1,-2.638757135079e-1,1.077923915422e+0,6.926761966269e-1,1.110052641397e-2,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.516745476418e-3,1.233063864072e-2,7.875698547903e-2,5.050924999216e-2
4.300000000000e+0,2.472930255815e+0,0.000000000000e+0,9.486169835723e-1,-2.516218500959e-1,1.022591337970e+0,7.438387233296e-1,9.505061038735e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.759246040164e-3,1.191664676873e-2,7.974118843106e-2,5.360229307362e-2
4.320000000000e+0,2.472930255815e+0,0.000000000000e+0,9.419529136979e-1,-2.390800424049e-1,9.660652435093e-1,7.959482037522e-1,8.043937260519e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.993302160742e-3,1.148627768611e-2,8.066617072515e-2,5.662020566533e-2
4.340000000000e+0,2.472930255815e+0,0.000000000000e+0,9.351459350895e-1,-2.263142321793e-1,9.086509548994e-1,8.487307208686e-1,6.716877136670e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.218591369631e-3,1.104004262933e-2,8.153140911719e-2,5.955838409085e-2
4.360000000000e+0,2.472930255815e+0,0.000000000000e+0,9.282296985875e-1,-2.133899712375e-1,8.506614686796e-1,9.019064125636e-1,5.522647221518e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.434801640001e-3,1.057847437661e-2,8.233642204883e-2,6.241234347581e-2
4.380000000000e+0,2.472930255815e+0,0.000000000000e+0,9.212385029177e-1,-2.003740467252e-1,7.924156308063e-1,9.551910670349e-1,4.459101781116e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.641631808221e-3,1.010212631198e-2,8.308076968265e-2,6.517772465106e-2
4.400000000000e+0,2.472930255815e+0,0.000000000000e+0,9.142071014995e-1,-1.873340980113e-1,7.342362703796e-1,1.008297749953e+0,3.523231993430e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.838791976463e-3,9.611571471549e-3,8.376405390920e-2,6.785030085462e-2
4.420000000000e+0,2.472930255815e+0,0.000000000000e+0,9.071705063326e-1,-1.743382275519e-1,6.764483027611e-1,1.060938453640e+0,2.711220633145e-3,3.057402047112e+1,8.609316135742e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.026003896092e-3,9.107401576531e-3,8.438591832697e-2,7.042598422264e-2
4.440000000000e+0,2.472930255815e+0,0.000000000000e+0,9.001637901445e-1,-1.614546080827e-1,6.193768136549e-1,1.112825758391e+0,2.018501706893e-3,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.203001331623e-3,8.590226057565e-3,8.494604819615e-2,7.290083205994e-2
4.460000000000e+0,2.472930255815e+0,0.000000000000e+0,8.932218879855e-1,-1.487510885088e-1,5.633451358204e-1,1.163674496042e+0,1.439824475783e-3,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.369530405111e-3,8.060671074440e-3,8.544417036714e-2,7.527105288120e-2
4.480000000000e+0,2.472930255815e+0,0.000000000000e+0,8.863793994591e-1,-1.362948008630e-1,5.086729301076e-1,1.213203405833e+0,9.693212778959e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.525349920923e-3,7.519378535221e-3,8.588005318506e-2,7.753301221441e-2
