time,r_x,r_y,r_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,q_est_w,q_est_x,q_est_y,q_est_z,omega_est_x,omega_est_y,omega_est_z,gyro_bias_est_x,gyro_bias_est_y,gyro_bias_est_z,slider_s,slider_v,slider_s_est,slider_v_est,theta_1,theta_1_dot,theta_2,theta_2_dot,theta_1_est,theta_2_est,slosh_energy,fuel_true,fuel_est,c1_est,c2_est,k12_est,etaT_est,attitude_error_deg,thruster_0_cmd,thruster_1_cmd,thruster_2_cmd,thruster_3_cmd,thruster_4_cmd,thruster_5_cmd,thruster_0_actual,thruster_1_actual,thruster_2_actual,thruster_3_actual,thruster_4_actual,thruster_5_actual,fault_confidence_0,fault_confidence_1,fault_confidence_2,fault_confidence_3,fault_confidence_4,fault_confidence_5,detected_failed_thruster,quaternion_norm_error,total_angular_momentum_error
9.28050000e+1,-3.50823221e+0,1.00888401e+1,1.33428113e+1,1.45637310e-2,1.27614804e-1,1.38548263e-1,-9.99976077e-1,5.96364728e-4,-3.83432322e-3,5.72614033e-3,1.00647357e-4,9.43137595e-5,6.61269127e-4,-9.99975298e-1,-2.71569665e-5,-4.21490063e-3,5.62477575e-3,1.42291486e-4,3.78204483e-4,1.31464455e-3,9.68563153e-4,-7.82414749e-4,6.70010720e-4,-3.29056687e-3,5.43193294e-3,-5.01511907e-3,-1.36585569e-2,-6.78068606e-4,-1.57861200e-4,-3.18108750e-4,-1.59230286e-3,-3.38990783e-3,4.10343277e-3,1.53670489e-4,2.67301135e+0,2.67607608e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.73416373e-1,7.92648391e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15093859e+3
9.28550000e+1,-3.50750506e+0,1.00952209e+1,1.33497433e+1,1.45237082e-2,1.27621648e-1,1.38917652e-1,-9.99976169e-1,5.93222590e-4,-3.83544233e-3,5.70954302e-3,1.89597873e-4,-9.75734049e-5,6.67519809e-4,-9.99975603e-1,3.11932061e-5,-4.19528885e-3,5.58497426e-3,4.36745071e-4,-2.09913301e-4,1.48674788e-3,1.01135206e-3,-7.77359442e-4,6.88445978e-4,-3.00190521e-3,6.11453354e-3,-6.82754222e-3,-2.53608619e-3,-6.84522564e-4,-1.00500730e-4,-3.93931614e-4,-1.34536140e-3,-1.39860356e-3,1.66589784e-3,1.28234770e-4,2.67242224e+0,2.67348922e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.73416373e-1,7.91114841e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15045315e+3
9.29050000e+1,-3.50677981e+0,1.01016023e+1,1.33567076e+1,1.44860459e-2,1.27634853e-1,1.39656079e-1,-9.99976296e-1,5.86235561e-4,-3.82823451e-3,5.69280114e-3,3.67510451e-4,-4.76800041e-4,6.73638771e-4,-9.99975603e-1,3.11932061e-5,-4.19528885e-3,5.58497426e-3,4.36745071e-4,-2.09913301e-4,1.48674788e-3,1.01135206e-3,-7.77359442e-4,6.88445978e-4,-2.67911352e-3,6.79713414e-3,-6.82754222e-3,-2.53608619e-3,-6.88138183e-4,-4.43065165e-5,-4.50149250e-4,-9.02026474e-4,-1.39860356e-3,1.66589784e-3,9.04023388e-5,2.67124402e+0,2.67348922e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.73416373e-1,7.89000835e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14952597e+3
9.29550000e+1,-3.50605616e+0,1.01079842e+1,1.33637042e+1,1.44584352e-2,1.27641538e-1,1.40025343e-1,-9.99976458e-1,5.75403625e-4,-3.81268183e-3,5.67591771e-3,4.56462199e-4,-6.70156155e-4,6.79650260e-4,-9.99975307e-1,8.76763264e-5,-4.23379663e-3,5.60827437e-3,3.35408076e-4,-7.10061390e-4,6.10070149e-4,1.05004991e-3,-8.15720090e-4,7.16451778e-4,-2.32851734e-3,7.22671303e-3,-4.97763194e-3,-1.28519285e-3,-6.88970158e-4,1.08673012e-5,-4.86362222e-4,-6.38780526e-4,-1.47076197e-3,-2.11155481e-3,7.68662035e-5,2.67065491e+0,2.71530925e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80343063e-1,7.86305309e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14908565e+3
9.30050000e+1,-3.50533401e+0,1.01143663e+1,1.33707055e+1,1.44276649e-2,1.27641865e-1,1.40025558e-1,-9.99976625e-1,5.64023005e-4,-3.79578182e-3,5.65888663e-3,4.56452744e-4,-6.77555587e-4,6.85552889e-4,-9.99975307e-1,8.76763264e-5,-4.23379663e-3,5.60827437e-3,3.35408076e-4,-7.10061390e-4,6.10070149e-4,1.05004991e-3,-8.15720090e-4,7.16451778e-4,-1.95644222e-3,7.65629193e-3,-4.97763194e-3,-1.28519285e-3,-6.87068745e-4,6.50017500e-5,-5.16267120e-4,-5.56571581e-4,-1.47076197e-3,-2.11155481e-3,7.63560418e-5,2.67065491e+0,2.71530925e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80343063e-1,7.83506392e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14908720e+3
9.30550000e+1,-3.50461100e+0,1.01207483e+1,1.33777021e+1,1.44913348e-2,1.27634753e-1,1.39655998e-1,-9.99976789e-1,5.53192559e-4,-3.77985968e-3,5.64170800e-3,3.67482246e-4,-4.98977072e-4,6.91328826e-4,-9.99976395e-1,1.15815454e-4,-4.06288811e-3,5.53978141e-3,3.86442701e-4,-1.03758603e-3,1.25871197e-3,1.07520924e-3,-7.52599749e-4,7.14147957e-4,-1.60934446e-3,6.22761831e-3,-3.04637414e-3,1.32224010e-2,-6.82490085e-4,1.17926708e-4,-5.44267107e-4,-6.55632876e-4,1.26258147e-4,-1.77103342e-3,8.54185683e-5,2.67006580e+0,2.75747755e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80343063e-1,7.80762578e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14953269e+3
9.31050000e+1,-3.50388492e+0,1.01271296e+1,1.33846664e+1,1.45517907e-2,1.27621324e-1,1.38917420e-1,-9.99976920e-1,5.46208907e-4,-3.77191172e-3,5.62437654e-3,1.89551401e-4,-1.34629868e-4,6.96942643e-4,-9.99976395e-1,1.15815454e-4,-4.06288811e-3,5.53978141e-3,3.86442701e-4,-1.03758603e-3,1.25871197e-3,1.07520924e-3,-7.52599749e-4,7.14147957e-4,-1.33368039e-3,4.79894472e-3,-3.04637414e-3,1.32224010e-2,-6.75301701e-4,1.69312809e-4,-5.84035284e-4,-9.33630305e-4,1.26258147e-4,-1.77103342e-3,1.10554229e-4,2.66888757e+0,2.75747755e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80343063e-1,7.78548106e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15047080e+3
9.31550000e+1,-3.50315651e+0,1.01335104e+1,1.33915983e+1,1.45859827e-2,1.27614566e-1,1.38548107e-1,-9.99977020e-1,5.43072264e-4,-3.77191838e-3,5.60689704e-3,1.00582888e-4,4.24179802e-5,7.02332938e-4,-9.99976466e-1,9.84890889e-5,-4.03755582e-3,5.54587774e-3,1.90931207e-4,-6.35373829e-5,5.64668148e-4,1.07096974e-3,-7.40827014e-4,7.32433278e-4,-1.11579931e-3,3.91629833e-3,-1.88881769e-3,8.17198709e-3,-6.65592236e-4,2.18696287e-4,-6.35137232e-4,-1.01565929e-3,-2.64425357e-3,-2.60044545e-3,1.25689605e-4,2.66829846e+0,2.68350566e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.86715618e-1,7.76862269e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15096501e+3
9.32050000e+1,-3.50242629e+0,1.01398911e+1,1.33985257e+1,1.46226254e-2,1.27614146e-1,1.38547831e-1,-9.99977116e-1,5.40486121e-4,-3.77284847e-3,5.58928439e-3,1.00576191e-4,3.22270294e-5,7.07468596e-4,-9.99976466e-1,9.84890889e-5,-4.03755582e-3,5.54587774e-3,1.90931207e-4,-6.35373829e-5,5.64668148e-4,1.07096974e-3,-7.40827014e-4,7.32433278e-4,-9.42050553e-4,3.03365194e-3,-1.88881769e-3,8.17198709e-3,-6.53470164e-4,2.65797496e-4,-6.83123637e-4,-9.02400930e-4,-2.64425357e-3,-2.60044545e-3,1.24541112e-4,2.66829846e+0,2.68350566e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.86715618e-1,7.75229547e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15096681e+3
9.32550000e+1,-3.50169466e+0,1.01462718e+1,1.34054577e+1,1.46441345e-2,1.27620255e-1,1.38916719e-1,-9.99977219e-1,5.37351646e-4,-3.77234672e-3,5.57154794e-3,1.89530517e-4,-1.65064553e-4,7.12337747e-4,-9.99976513e-1,6.32780837e-6,-4.05801517e-3,5.52325910e-3,5.59895958e-4,4.39205426e-4,1.33860436e-3,1.03709898e-3,-7.40086687e-4,7.56514318e-4,-8.04012125e-4,2.48788519e-3,-1.95665384e-3,5.41306226e-3,-6.39052217e-4,3.10518052e-4,-7.22921273e-4,-5.95391294e-4,-3.14487106e-3,-4.65951945e-4,1.11885231e-4,2.66770935e+0,2.61341453e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.86715618e-1,7.73490350e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15047247e+3
9.33050000e+1,-3.50096185e+0,1.01526531e+1,1.34124219e+1,1.46684364e-2,1.27632686e-1,1.39654633e-1,-9.99977356e-1,5.30371923e-4,-3.76339111e-3,5.55370324e-3,3.67444393e-4,-5.49080228e-4,7.16949925e-4,-9.99976513e-1,6.32780837e-6,-4.05801517e-3,5.52325910e-3,5.59895958e-4,4.39205426e-4,1.33860436e-3,1.03709898e-3,-7.40086687e-4,7.56514318e-4,-6.93262034e-4,1.94211844e-3,-1.95665384e-3,5.41306226e-3,-6.22456572e-4,3.52948651e-4,-7.40280563e-4,-9.88224402e-5,-3.14487106e-3,-4.65951945e-4,1.00244975e-4,2.66653113e+0,2.61341453e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.86715618e-1,7.71165523e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14952730e+3
9.33550000e+1,-3.50022787e+0,1.01590349e+1,1.34194184e+1,1.46891843e-2,1.27638800e-1,1.40023519e-1,-9.99977526e-1,5.19546891e-4,-3.74597936e-3,5.53575616e-3,4.56397255e-4,-7.46587727e-4,7.21349118e-4,-9.99976959e-1,-1.14206677e-5,-4.07504541e-3,5.42916204e-3,6.79366754e-4,-4.45034019e-4,9.41789673e-4,1.04592752e-3,-7.61050540e-4,7.31276827e-4,-6.09389296e-4,1.41279106e-3,-1.08261944e-3,4.87790264e-3,-6.03790936e-4,3.93360923e-4,-7.35150023e-4,2.10567547e-4,-4.55775840e-3,-1.06592420e-3,1.00808457e-4,2.66594202e+0,2.69039215e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.85787625e-1,7.68255519e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14907827e+3
9.34050000e+1,-3.49949296e+0,1.01654168e+1,1.34264196e+1,1.47073320e-2,1.27638595e-1,1.40023376e-1,-9.99977702e-1,5.08173627e-4,-3.72712487e-3,5.51770291e-3,4.56390555e-4,-7.57463792e-4,7.25545911e-4,-9.99976959e-1,-1.14206677e-5,-4.07504541e-3,5.42916204e-3,6.79366754e-4,-4.45034019e-4,9.41789673e-4,1.04592752e-3,-7.61050540e-4,7.31276827e-4,-5.51982928e-4,8.83463681e-4,-1.08261944e-3,4.87790264e-3,-5.83152498e-4,4.31850988e-4,-7.21589148e-4,3.31415604e-4,-4.55775840e-3,-1.06592420e-3,1.01086127e-4,2.66594202e+0,2.69039215e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.85787625e-1,7.65240067e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14908005e+3
9.34550000e+1,-3.49875670e+0,1.01717986e+1,1.34334161e+1,1.47417433e-2,1.27631885e-1,1.39654066e-1,-9.99977875e-1,4.97351189e-4,-3.70917003e-3,5.49954575e-3,3.67425751e-4,-5.81655054e-4,7.29533579e-4,-9.99977068e-1,-5.23794741e-5,-4.03218913e-3,5.44069792e-3,4.55284825e-4,-9.40008539e-4,8.79100265e-4,1.03622573e-3,-7.63702131e-4,7.61103958e-4,-5.29991519e-4,-3.80731568e-6,-2.22227524e-4,7.44945143e-3,-5.60638800e-4,4.68360131e-4,-7.04387559e-4,2.63127104e-4,-3.45226470e-3,-4.19450250e-5,9.60668430e-5,2.66535291e+0,2.60533063e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.85787625e-1,7.62279008e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14953475e+3
9.35050000e+1,-3.49801882e+0,1.01781798e+1,1.34403803e+1,1.47735316e-2,1.27618890e-1,1.38915729e-1,-9.99978016e-1,4.90376982e-4,-3.69912861e-3,5.48128119e-3,1.89505057e-4,-2.19346090e-4,7.33287695e-4,-9.99977068e-1,-5.23794741e-5,-4.03218913e-3,5.44069792e-3,4.55284825e-4,-9.40008539e-4,8.79100265e-4,1.03622573e-3,-7.63702131e-4,7.61103958e-4,-5.52363659e-4,-8.91078303e-4,-2.22227524e-4,7.44945143e-3,-5.36353192e-4,5.02666051e-4,-6.97617354e-4,7.75970310e-6,-3.45226470e-3,-4.19450250e-5,9.17878355e-5,2.66417469e+0,2.60533063e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.85787625e-1,7.59847546e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15049150e+3
9.35550000e+1,-3.49727952e+0,1.01845605e+1,1.34473122e+1,1.47999020e-2,1.27612286e-1,1.38546480e-1,-9.99978125e-1,4.87251072e-4,-3.69699971e-3,5.46291570e-3,1.00545617e-4,-4.35784294e-5,7.36755143e-4,-9.99977022e-1,-2.06457569e-5,-4.00207467e-3,5.47161843e-3,7.68716340e-5,-2.63452084e-4,1.04325262e-3,1.05502465e-3,-7.54448126e-4,8.05034745e-4,-6.15142958e-4,-1.62009365e-3,3.37897969e-4,5.88313630e-3,-5.10415021e-4,5.34405425e-4,-7.01258873e-4,-6.00538858e-5,-3.95069079e-3,-2.07386916e-3,9.26240163e-5,2.66358557e+0,2.72279886e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80524615e-1,7.57945911e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15099516e+3
9.36050000e+1,-3.49653879e+0,1.01909411e+1,1.34542395e+1,1.48292107e-2,1.27611974e-1,1.38546260e-1,-9.99978232e-1,4.84675931e-4,-3.69577169e-3,5.44446579e-3,1.00545272e-4,-5.42841719e-5,7.39916299e-4,-9.99977022e-1,-2.06457569e-5,-4.00207467e-3,5.47161843e-3,7.68716340e-5,-2.63452084e-4,1.04325262e-3,1.05502465e-3,-7.54448126e-4,8.05034745e-4,-7.14373025e-4,-2.34910900e-3,3.37897969e-4,5.88313630e-3,-4.82958477e-4,5.63397798e-4,-7.01286619e-4,5.89256797e-5,-3.95069079e-3,-2.07386916e-3,9.25940764e-5,2.66358557e+0,2.72279886e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80524615e-1,7.56100069e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15099680e+3
9.36550000e+1,-3.49579707e+0,1.01973217e+1,1.34611714e+1,1.48413068e-2,1.27618166e-1,1.38915220e-1,-9.99978344e-1,4.81552328e-4,-3.69310858e-3,5.42594200e-3,1.89502068e-4,-2.51326065e-4,7.42770609e-4,-9.99977695e-1,1.27706343e-5,-3.98536679e-3,5.35965790e-3,-3.02774460e-5,-5.78312122e-5,7.11063378e-4,1.07224359e-3,-7.46972324e-4,7.64264692e-4,-8.40414374e-4,-2.69254496e-3,1.12573022e-3,2.33026964e-3,-4.54121163e-4,5.89637930e-4,-6.93051673e-4,3.63175934e-4,-4.60669888e-3,-4.94791582e-4,9.66003945e-5,2.66299646e+0,2.73146686e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80524615e-1,7.54151901e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15049262e+3
9.37050000e+1,-3.49505462e+0,1.02037029e+1,1.34681355e+1,1.48566616e-2,1.27630633e-1,1.39653215e-1,-9.99978489e-1,4.74582379e-4,-3.68200788e-3,5.40736088e-3,3.67413243e-4,-6.34334121e-4,7.45337735e-4,-9.99977695e-1,1.27706343e-5,-3.98536679e-3,5.35965790e-3,-3.02774460e-5,-5.78312122e-5,7.11063378e-4,1.07224359e-3,-7.46972324e-4,7.64264692e-4,-9.83627521e-4,-3.03598094e-3,1.12573022e-3,2.33026964e-3,-4.24037642e-4,6.13303033e-4,-6.62726936e-4,8.48579252e-4,-4.60669888e-3,-4.94791582e-4,1.16665639e-4,2.66181824e+0,2.73146686e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.80524615e-1,7.51624363e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14952827e+3
9.37550000e+1,-3.49431203e+0,1.02100846e+1,1.34751320e+1,1.48458777e-2,1.27637065e-1,1.40022356e-1,-9.99978666e-1,4.63765956e-4,-3.66248610e-3,5.38872899e-3,4.56366196e-4,-8.30087662e-4,7.47669023e-4,-9.99978263e-1,4.59433669e-5,-3.82925720e-3,5.36732857e-3,1.41639307e-4,-1.00758350e-3,1.03666691e-3,1.09336375e-3,-6.91127579e-4,7.96785840e-4,-1.13257036e-3,-2.92173251e-3,9.97333910e-4,-1.40146186e-3,-3.92827900e-4,6.34741818e-4,-6.10678657e-4,1.13849228e-3,-3.17035302e-3,-1.80432678e-3,1.32753739e-4,2.66122913e+0,2.61421439e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.81524507e-1,7.48519662e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14906957e+3
9.38050000e+1,-3.49357006e+0,1.02164665e+1,1.34821331e+1,1.48330586e-2,1.27637211e-1,1.40022460e-1,-9.99978848e-1,4.52400925e-4,-3.64157465e-3,5.37004289e-3,4.56363581e-4,-8.38479634e-4,7.49781981e-4,-9.99978263e-1,4.59433669e-5,-3.82925720e-3,5.36732857e-3,1.41639307e-4,-1.00758350e-3,1.03666691e-3,1.09336375e-3,-6.91127579e-4,7.96785840e-4,-1.27580077e-3,-2.80748410e-3,9.97333910e-4,-1.40146186e-3,-3.60597775e-4,6.54120238e-4,-5.51378536e-4,1.23173052e-3,-3.17035302e-3,-1.80432678e-3,1.32933049e-4,2.66122913e+0,2.61421439e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.81524507e-1,7.45318244e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14907082e+3
9.38550000e+1,-3.49282902e+0,1.02228482e+1,1.34891296e+1,1.48072940e-2,1.27631208e-1,1.39653599e-1,-9.99979026e-1,4.41586540e-4,-3.62163373e-3,5.35130515e-3,3.67407639e-4,-6.59478221e-4,7.51675611e-4,-9.99977726e-1,-8.99790183e-6,-3.81855366e-3,5.47421795e-3,8.22132800e-4,-9.98164465e-4,1.23636074e-3,1.08487636e-3,-7.11165756e-4,8.85422402e-4,-1.40809411e-3,-2.48424929e-3,6.13086999e-4,-2.95678101e-3,-3.27450082e-4,6.71442258e-4,-4.90016054e-4,1.12793628e-3,-1.09157112e-3,-3.50429140e-3,1.13396696e-4,2.66064002e+0,2.70091160e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.81524507e-1,7.42180812e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.14953420e+3
9.39050000e+1,-3.49208935e+0,1.02292294e+1,1.34960938e+1,1.47794359e-2,1.27618949e-1,1.38915689e-1,-9.99979173e-1,4.34620966e-4,-3.60969404e-3,5.33251237e-3,1.89501413e-4,-2.93297249e-4,7.53330938e-4,-9.99977726e-1,-8.99790183e-6,-3.81855366e-3,5.47421795e-3,8.22132800e-4,-9.98164465e-4,1.23636074e-3,1.08487636e-3,-7.11165756e-4,8.85422402e-4,-1.52422570e-3,-2.16101447e-3,6.13086999e-4,-2.95678101e-3,-2.93490575e-4,6.86541311e-4,-4.41051836e-4,8.29491084e-4,-1.09157112e-3,-3.50429140e-3,8.14814652e-5,2.65946180e+0,2.70091160e+0,1.30533192e-1,1.07463035e-1,3.03503408e-1,8.81524507e-1,7.39582240e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.15050929e+3
