t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
48.399,77.0480,-0.01480,0.04703,pulse:0:0.320,76.6976,77.0480,0.3504,1.4396,guidance,0,
48.501,76.9421,-0.01540,0.04730,pulse:0:0.320,76.6976,76.9421,0.2445,1.4936,guidance,0,
48.603,76.8614,-0.01481,0.04685,pulse:0:0.320,76.6976,76.8614,0.1638,1.4099,guidance,0,
48.702,76.8011,-0.01474,0.04676,pulse:0:0.320,76.6976,76.8011,0.1035,1.5314,guidance,0,
48.800,76.7304,-0.01374,0.04614,pulse:0:0.320,76.6976,76.7304,0.0328,1.5553,guidance,0,
48.901,76.6645,-0.01374,0.04586,pulse:0:0.320,76.3400,76.6645,0.3245,1.4545,guidance,0,
49.001,76.5889,-0.01401,0.04639,pulse:0:0.320,76.3400,76.5889,0.2489,1.4786,guidance,0,
49.099,76.5117,-0.01313,0.04623,pulse:0:0.320,76.3400,76.5117,0.1716,1.5773,guidance,0,
49.200,76.4479,-0.01236,0.04539,pulse:0:0.320,76.3400,76.4479,0.1079,1.4542,guidance,0,
49.250,76.4007,-0.01193,0.04496,pulse:0:0.320,76.3400,76.4007,0.0607,1.5572,guidance,0,
49.402,76.2727,-0.01149,0.04465,pulse:0:0.320,76.0044,76.2727,0.2683,1.4608,guidance,0,
49.501,76.2177,-0.01091,0.04491,pulse:0:0.320,76.0044,76.2177,0.2133,1.4381,guidance,0,
49.599,76.1655,-0.01007,0.04398,pulse:0:0.320,76.0044,76.1655,0.1611,1.4466,guidance,0,
49.700,76.1071,-0.00905,0.04391,pulse:0:0.320,76.0044,76.1071,0.1027,1.6234,guidance,0,
49.800,76.0492,-0.00841,0.04283,pulse:0:0.320,76.0044,76.0492,0.0448,1.6647,guidance,0,
49.853,76.0289,-0.00781,0.04285,pulse:0:0.320,76.0044,76.0289,0.0245,1.5940,guidance,0,
50.001,75.9518,-0.00812,0.04303,pulse:0:0.320,75.7676,75.9518,0.1842,1.4618,guidance,0,
50.099,75.9280,-0.00761,0.04289,pulse:0:0.320,75.7676,75.9280,0.1604,1.5632,guidance,0,
50.199,75.8825,-0.00658,0.04248,pulse:0:0.320,75.7676,75.8825,0.1149,1.3926,guidance,0,
50.302,75.8330,-0.00571,0.04199,pulse:0:0.320,75.7676,75.8330,0.0654,1.3746,guidance,0,
50.397,75.7999,-0.00510,0.04140,pulse:0:0.320,75.7676,75.7999,0.0323,1.4712,guidance,0,
50.501,75.7730,-0.00462,0.04134,pulse:0:0.320,75.7676,75.7730,0.0054,1.5173,guidance,0,
50.601,75.7600,-0.00402,0.04078,pulse:0:0.320,75.6779,75.7600,0.0820,1.3823,guidance,0,
50.699,75.7426,-0.00426,0.04094,pulse:0:0.320,75.6779,75.7426,0.0647,1.4921,guidance,0,
50.800,75.7101,-0.00367,0.04040,pulse:0:0.320,75.6779,75.7101,0.0322,1.5793,guidance,0,
50.899,75.6929,-0.00322,0.03985,pulse:0:0.320,75.6779,75.6929,0.0150,1.4667,guidance,0,
50.998,75.6996,-0.00225,0.03920,pulse:0:0.320,75.6779,75.6996,0.0217,1.4768,guidance,0,
51.100,75.6829,-0.00207,0.03911,pulse:0:0.320,75.6779,75.6829,0.0049,1.6102,guidance,0,
51.201,75.6718,-0.00137,0.03923,pulse:0:0.320,75.6557,75.6718,0.0161,1.5581,guidance,0,
51.301,75.6709,-0.00184,0.03901,pulse:0:0.320,75.6557,75.6709,0.0152,1.3978,guidance,0,
51.397,75.6444,-0.00105,0.03886,pulse:0:0.320,75.6557,75.6444,-0.0113,1.5492,guidance,0,
51.497,75.6493,-0.00051,0.03850,pulse:0:0.320,75.6557,75.6493,-0.0064,1.5649,guidance,0,
51.597,75.6246,0.00015,0.03793,pulse:0:0.320,75.6557,75.6246,-0.0311,1.5487,guidance,0,
51.699,75.6370,0.00068,0.03800,pulse:0:0.320,75.6557,75.6370,-0.0187,1.5689,guidance,0,
51.799,75.6199,-0.00005,0.03767,pulse:2+5:0.160,75.6151,75.6199,0.0048,1.5935,guidance,0,
51.899,75.6217,0.00045,0.03754,pulse:2+5:0.160,75.6151,75.6217,0.0066,1.5747,guidance,0,
51.998,75.6316,-0.00116,0.03792,pulse:2+5:0.160,75.6151,75.6316,0.0165,1.5192,guidance,0,
52.099,75.6005,-0.00180,0.03730,pulse:2+5:0.160,75.6151,75.6005,-0.0145,1.4425,guidance,0,
52.198,75.5820,-0.00230,0.03750,pulse:2+5:0.160,75.6151,75.5820,-0.0331,1.4119,guidance,0,
52.300,75.5722,-0.00152,0.03760,pulse:0+5:0.160,75.5499,75.5722,0.0223,1.4201,guidance,0,
52.397,75.5489,-0.00233,0.03830,pulse:0+5:0.160,75.5499,75.5489,-0.0010,1.4013,guidance,0,
52.500,75.5350,-0.00249,0.03765,pulse:0+5:0.160,75.5499,75.5350,-0.0150,1.3809,guidance,0,
52.603,75.5261,-0.00201,0.03694,pulse:0+5:0.160,75.5499,75.5261,-0.0239,1.4916,guidance,0,
52.701,75.5102,-0.00212,0.03681,pulse:0+5:0.160,75.5499,75.5102,-0.0398,1.4678,guidance,0,
52.799,75.4935,-0.00228,0.03654,pulse:0+5:0.160,75.5499,75.4935,-0.0564,1.4572,guidance,0,
52.899,75.4756,-0.00186,0.03736,pulse:2+5:0.160,75.4416,75.4756,0.0340,1.4611,guidance,0,
52.999,75.4714,-0.00180,0.03713,pulse:2+5:0.160,75.4416,75.4714,0.0297,1.3769,guidance,0,
53.099,75.4657,-0.00324,0.03716,pulse:2+5:0.160,75.4416,75.4657,0.0241,1.4466,guidance,0,
53.197,75.4445,-0.00372,0.03643,pulse:2+5:0.160,75.4416,75.4445,0.0029,1.5636,guidance,0,
53.301,75.4096,-0.00365,0.03683,pulse:2+5:0.160,75.4416,75.4096,-0.0320,1.5684,guidance,0,
53.400,75.3742,-0.00334,0.03640,pulse:0+2:0.160,75.3215,75.3742,0.0526,1.4942,guidance,0,
53.500,75.3592,-0.00409,0.03668,pulse:0+2:0.160,75.3215,75.3592,0.0377,1.4694,guidance,0,
53.601,75.3713,-0.00290,0.03578,pulse:0+2:0.160,75.3215,75.3713,0.0498,1.4361,guidance,0,
53.699,75.3575,-0.00313,0.03481,pulse:0+2:0.160,75.3215,75.3575,0.0360,1.4790,guidance,0,
53.797,75.3189,-0.00306,0.03449,pulse:0+2:0.160,75.3215,75.3189,-0.0026,1.4989,guidance,0,
53.902,75.3092,-0.00243,0.03487,pulse:0+2:0.320,75.2474,75.3092,0.0619,1.5055,guidance,0,
53.999,75.2687,-0.00212,0.03457,pulse:0+2:0.320,75.2474,75.2687,0.0213,1.3764,guidance,0,
54.100,75.2601,-0.00256,0.03363,pulse:0+2:0.320,75.2474,75.2601,0.0127,1.5036,guidance,0,
54.201,75.2647,-0.00281,0.03268,pulse:0+2:0.320,75.2474,75.2647,0.0173,1.3900,guidance,0,
54.302,75.2452,-0.00199,0.03198,pulse:0+2:0.320,75.2474,75.2452,-0.0022,1.3578,guidance,0,
54.400,75.2197,-0.00273,0.03114,pulse:0+2:0.320,75.2474,75.2197,-0.0276,1.4520,guidance,0,
54.498,75.2156,-0.00237,0.03155,pulse:2:0.320,75.1432,75.2156,0.0724,1.5486,guidance,0,
54.601,75.2017,-0.00232,0.03178,pulse:2:0.320,75.1432,75.2017,0.0585,1.5162,guidance,0,
54.699,75.2113,-0.00290,0.03121,pulse:2:0.320,75.1432,75.2113,0.0681,1.4201,guidance,0,
54.802,75.1879,-0.00342,0.03120,pulse:2:0.320,75.1432,75.1879,0.0447,1.4142,guidance,0,
54.898,75.1628,-0.00395,0.03071,pulse:2:0.320,75.1432,75.1628,0.0196,1.3557,guidance,0,
55.002,75.1301,-0.00425,0.03046,pulse:2:0.320,75.0100,75.1301,0.1201,1.5026,guidance,0,
55.098,75.1147,-0.00460,0.03114,pulse:2:0.320,75.0100,75.1147,0.1047,1.3473,guidance,0,
55.198,75.0834,-0.00446,0.03069,pulse:2:0.320,75.0100,75.0834,0.0734,1.4972,guidance,0,
55.297,75.0605,-0.00571,0.03082,pulse:2:0.320,75.0100,75.0605,0.0504,1.4238,guidance,0,
55.402,75.0280,-0.00644,0.03068,pulse:2:0.320,75.0100,75.0280,0.0179,1.3622,guidance,0,
55.502,74.9973,-0.00632,0.03026,pulse:0+2:0.160,74.8961,74.9973,0.1012,1.5299,guidance,0,
55.601,74.9706,-0.00687,0.03047,pulse:0+2:0.160,74.8961,74.9706,0.0745,1.3521,guidance,0,
55.698,74.9461,-0.00599,0.02942,pulse:0+2:0.160,74.8961,74.9461,0.0500,1.3510,guidance,0,
55.799,74.8939,-0.00658,0.02907,pulse:0+2:0.160,74.8961,74.8939,-0.0022,1.3981,guidance,0,
55.899,74.8400,-0.00744,0.02906,pulse:0+2:0.160,74.8961,74.8400,-0.0561,1.4184,guidance,0,
55.998,74.7883,-0.00672,0.02906,pulse:0+2:0.160,74.8961,74.7883,-0.1078,1.4135,guidance,0,
56.101,74.7575,-0.00700,0.02867,pulse:2:0.320,74.5678,74.7575,0.1897,1.3525,guidance,0,
56.198,74.7270,-0.00685,0.02848,pulse:2:0.320,74.5678,74.7270,0.1592,1.3583,guidance,0,
56.302,74.6692,-0.00711,0.02926,pulse:2:0.320,74.5678,74.6692,0.1014,1.3287,guidance,0,
56.402,74.6304,-0.00816,0.02901,pulse:2:0.320,74.5678,74.6304,0.0626,1.3212,guidance,0,
56.501,74.5794,-0.00874,0.02844,pulse:2:0.320,74.5678,74.5794,0.0116,1.4437,guidance,0,
56.597,74.5170,-0.00876,0.02901,pulse:2:0.320,74.5678,74.5170,-0.0507,1.5328,guidance,0,
56.700,74.4709,-0.00846,0.02897,pulse:2+5:0.320,74.2303,74.4709,0.2406,1.4715,guidance,0,
56.802,74.4292,-0.00854,0.02879,pulse:2+5:0.320,74.2303,74.4292,0.1989,1.4755,guidance,0,
56.898,74.3637,-0.00905,0.02801,pulse:2+5:0.320,74.2303,74.3637,0.1334,1.5420,guidance,0,
56.999,74.3102,-0.01061,0.02788,pulse:2+5:0.320,74.2303,74.3102,0.0799,1.4391,guidance,0,
57.101,74.2505,-0.01205,0.02820,pulse:2+5:0.320,74.2303,74.2505,0.0202,1.4294,guidance,0,
57.200,74.1564,-0.01297,0.02780,pulse:2+5:0.320,74.2303,74.1564,-0.0739,1.3773,guidance,0,
57.303,74.0903,-0.01217,0.02824,pulse:2:0.320,73.7702,74.0903,0.3201,1.4406,guidance,0,
57.403,74.0196,-0.01255,0.02765,pulse:2:0.320,73.7702,74.0196,0.2493,1.5213,guidance,0,
57.500,73.9432,-0.01333,0.02803,pulse:2:0.320,73.7702,73.9432,0.1730,1.4282,guidance,0,
57.597,73.8594,-0.01345,0.02756,pulse:2:0.320,73.7702,73.8594,0.0892,1.3238,guidance,0,
57.699,73.7746,-0.01438,0.02780,pulse:2:0.320,73.7702,73.7746,0.0044,1.4358,guidance,0,
57.800,73.6995,-0.01511,0.02676,pulse:2:0.320,73.7702,73.6995,-0.0708,1.4930,guidance,0,
57.900,73.6241,-0.01381,0.02655,pulse:2:0.320,73.2622,73.6241,0.3619,1.5336,guidance,0,
58.001,73.5487,-0.01414,0.02727,pulse:2:0.320,73.2622,73.5487,0.2865,1.5230,guidance,0,
58.099,73.4970,-0.01427,0.02730,pulse:2:0.320,73.2622,73.4970,0.2347,1.5400,guidance,0,
58.197,73.3970,-0.01470,0.02573,pulse:2:0.320,73.2622,73.3970,0.1348,1.4101,guidance,0,
58.299,73.2973,-0.01541,0.02648,pulse:2:0.320,73.2622,73.2973,0.0351,1.5103,guidance,0,
58.403,73.2172,-0.01587,0.02654,pulse:2:0.320,72.8036,73.2172,0.4136,1.3578,guidance,0,
58.500,73.1201,-0.01573,0.02620,pulse:2:0.320,72.8036,73.1201,0.3165,1.2517,guidance,0,
58.602,73.0128,-0.01630,0.02594,pulse:2:0.320,72.8036,73.0128,0.2092,1.2525,guidance,0,
58.703,72.9223,-0.01686,0.02584,pulse:2:0.320,72.8036,72.9223,0.1186,1.2394,guidance,0,
58.799,72.8377,-0.01765,0.02551,pulse:2:0.320,72.8036,72.8377,0.0341,1.3094,guidance,0,
58.899,72.7147,-0.01720,0.02559,pulse:2:0.320,72.8036,72.7147,-0.0890,1.3930,guidance,0,
58.997,72.6157,-0.01752,0.02613,pulse:2:0.320,72.1604,72.6157,0.4553,1.3644,guidance,0,
59.102,72.5221,-0.01755,0.02532,pulse:2:0.320,72.1604,72.5221,0.3618,1.4436,guidance,0,
59.201,72.4285,-0.01798,0.02533,pulse:2:0.320,72.1604,72.4285,0.2681,1.4584,guidance,0,
59.298,72.3213,-0.01915,0.02537,pulse:2:0.320,72.1604,72.3213,0.1610,1.5062,guidance,0,
59.399,72.2169,-0.01956,0.02508,pulse:2:0.320,72.1604,72.2169,0.0566,1.4926,guidance,0,
59.502,72.0997,-0.01977,0.02502,pulse:2+5:0.320,71.5729,72.0997,0.5269,1.4944,guidance,0,
59.601,71.9961,-0.01915,0.02539,pulse:2+5:0.320,71.5729,71.9961,0.4233,1.4899,guidance,0,
59.699,71.8663,-0.02028,0.02487,pulse:2+5:0.320,71.5729,71.8663,0.2934,1.2797,guidance,0,
59.799,71.7485,-0.02162,0.02525,pulse:2+5:0.320,71.5729,71.7485,0.1756,1.3135,guidance,0,
59.899,71.6033,-0.02271,0.02474,pulse:2+5:0.320,71.5729,71.6033,0.0305,1.4454,guidance,0,
60.000,71.4564,-0.02407,0.02452,pulse:2+5:0.320,71.5729,71.4564,-0.1164,1.3904,guidance,0,
60.102,71.3336,-0.02395,0.02448,pulse:2+5:0.320,70.7013,71.3336,0.6324,1.4578,guidance,0,
60.199,71.1841,-0.02331,0.02469,pulse:2+5:0.320,70.7013,71.1841,0.4828,1.3250,guidance,0,
60.303,71.0258,-0.02495,0.02474,pulse:2+5:0.320,70.7013,71.0258,0.3246,1.3327,guidance,0,
60.401,70.8882,-0.02575,0.02421,pulse:2+5:0.320,70.7013,70.8882,0.1869,1.2841,guidance,0,
60.501,70.7293,-0.02695,0.02379,pulse:2+5:0.320,70.7013,70.7293,0.0280,1.2549,guidance,0,
60.602,70.5689,-0.02788,0.02446,pulse:2+5:0.320,70.7013,70.5689,-0.1324,1.3819,guidance,0,
60.700,70.4131,-0.02741,0.02401,pulse:2+5:0.320,69.6935,70.4131,0.7197,1.2985,guidance,0,
60.802,70.2516,-0.02745,0.02431,pulse:2+5:0.320,69.6935,70.2516,0.5582,1.3623,guidance,0,
60.899,70.1022,-0.02835,0.02489,pulse:2+5:0.320,69.6935,70.1022,0.4087,1.3869,guidance,0,
61.002,69.9144,-0.02973,0.02453,pulse:2+5:0.320,69.6935,69.9144,0.2210,1.2313,guidance,0,
61.098,69.7285,-0.03129,0.02437,pulse:2+5:0.320,69.6935,69.7285,0.0350,1.2419,guidance,0,
61.202,69.5507,-0.03148,0.02445,pulse:2:0.320,68.7435,69.5507,0.8072,1.2074,guidance,0,
61.303,69.3668,-0.03131,0.02431,pulse:2:0.320,68.7435,69.3668,0.6233,1.3802,guidance,0,
61.397,69.2000,-0.03227,0.02414,pulse:2:0.320,68.7435,69.2000,0.4565,1.4171,guidance,0,
61.500,69.0180,-0.03255,0.02459,pulse:2:0.320,68.7435,69.0180,0.2745,1.2767,guidance,0,
61.602,68.8359,-0.03324,0.02424,pulse:2:0.320,68.7435,68.8359,0.0924,1.3162,guidance,0,
61.698,68.6520,-0.03294,0.02443,pulse:2:0.320,68.7435,68.6520,-0.0915,1.2011,guidance,0,
61.798,68.4584,-0.03313,0.02449,pulse:5:0.320,67.6107,68.4584,0.8477,1.2594,guidance,0,
61.898,68.2593,-0.03298,0.02421,pulse:5:0.320,67.6107,68.2593,0.6486,1.3755,guidance,0,
61.998,68.0564,-0.03399,0.02448,pulse:5:0.320,67.6107,68.0564,0.4456,1.3692,guidance,0,
62.103,67.8679,-0.03429,0.02355,pulse:5:0.320,67.6107,67.8679,0.2572,1.3410,guidance,0,
62.200,67.6791,-0.03547,0.02340,pulse:5:0.320,67.6107,67.6791,0.0684,1.3072,guidance,0,
62.298,67.4814,-0.03502,0.02386,pulse:5:0.320,67.6107,67.4814,-0.1293,1.3591,guidance,0,
62.400,67.3023,-0.03531,0.02420,pulse:2:0.320,66.3988,67.3023,0.9035,1.4020,guidance,0,
62.500,67.1139,-0.03469,0.02413,pulse:2:0.320,66.3988,67.1139,0.7151,1.2278,guidance,0,
62.601,66.9072,-0.03541,0.02410,pulse:2:0.320,66.3988,66.9072,0.5084,1.3139,guidance,0,
62.699,66.7065,-0.03594,0.02367,pulse:2:0.320,66.3988,66.7065,0.3077,1.3905,guidance,0,
62.800,66.4859,-0.03655,0.02367,pulse:2:0.320,66.3988,66.4859,0.0871,1.4107,guidance,0,
62.900,66.2784,-0.03687,0.02447,pulse:5:0.320,65.3364,66.2784,0.9421,1.2789,guidance,0,
62.998,66.0740,-0.03655,0.02444,pulse:5:0.320,65.3364,66.0740,0.7376,1.4145,guidance,0,
63.099,65.8648,-0.03706,0.02457,pulse:5:0.320,65.3364,65.8648,0.5285,1.2358,guidance,0,
63.202,65.6303,-0.03830,0.02334,pulse:5:0.320,65.3364,65.6303,0.2939,1.1792,guidance,0,
63.302,65.4102,-0.03827,0.02411,pulse:5:0.320,65.3364,65.4102,0.0739,1.2793,guidance,0,
63.399,65.2015,-0.03858,0.02385,pulse:5:0.320,65.3364,65.2015,-0.1349,1.2432,guidance,0,
63.498,64.9645,-0.03869,0.02406,pulse:2:0.320,63.9761,64.9645,0.9884,1.1785,guidance,0,
63.599,64.7350,-0.03853,0.02422,pulse:2:0.320,63.9761,64.7350,0.7589,1.1514,guidance,0,
63.703,64.5052,-0.03904,0.02410,pulse:2:0.320,63.9761,64.5052,0.5291,1.2862,guidance,0,
63.802,64.2957,-0.03931,0.02398,pulse:2:0.320,63.9761,64.2957,0.3197,1.2313,guidance,0,
63.900,64.0694,-0.03989,0.02379,pulse:2:0.320,63.9761,64.0694,0.0933,1.3304,guidance,0,
64.003,63.8284,-0.04043,0.02434,pulse:0+5:0.320,62.8031,63.8284,1.0253,1.3294,guidance,0,
64.098,63.6111,-0.03992,0.02431,pulse:0+5:0.320,62.8031,63.6111,0.8080,1.3091,guidance,0,
64.201,63.3582,-0.04094,0.02347,pulse:0+5:0.320,62.8031,63.3582,0.5551,1.2158,guidance,0,
64.302,63.1300,-0.04026,0.02222,pulse:0+5:0.320,62.8031,63.1300,0.3269,1.3072,guidance,0,
64.402,62.9059,-0.04087,0.02174,pulse:0+5:0.320,62.8031,62.9059,0.1029,1.2480,guidance,0,
64.498,62.6865,-0.04117,0.02099,pulse:0+5:0.320,62.8031,62.6865,-0.1166,1.3188,guidance,0,
64.601,62.4513,-0.04085,0.02135,pulse:2+5:0.240,61.5933,62.4513,0.8580,1.2568,guidance,0,
64.700,62.2268,-0.04074,0.02152,pulse:2+5:0.240,61.5933,62.2268,0.6335,1.3845,guidance,0,
64.799,61.9976,-0.04184,0.02146,pulse:2+5:0.240,61.5933,61.9976,0.4043,1.2889,guidance,0,
64.901,61.7519,-0.04328,0.02124,pulse:2+5:0.240,61.5933,61.7519,0.1586,1.1607,guidance,0,
64.998,61.5073,-0.04370,0.02167,pulse:2+5:0.240,61.5933,61.5073,-0.0860,1.1262,guidance,0,
65.097,61.2450,-0.04402,0.02207,pulse:2+5:0.240,61.5933,61.2450,-0.3483,1.2268,guidance,0,
65.200,60.9864,-0.04361,0.02223,pulse:0+2:0.320,59.8798,60.9864,1.1066,1.2490,guidance,0,
65.298,60.7489,-0.04423,0.02341,pulse:0+2:0.320,59.8798,60.7489,0.8691,1.3402,guidance,0,
65.403,60.4873,-0.04415,0.02199,pulse:0+2:0.320,59.8798,60.4873,0.6075,1.2897,guidance,0,
65.501,60.2317,-0.04508,0.02182,pulse:0+2:0.320,59.8798,60.2317,0.3519,1.2457,guidance,0,
65.602,59.9945,-0.04492,0.02051,pulse:0+2:0.320,59.8798,59.9945,0.1147,1.3217,guidance,0,
65.698,59.7374,-0.04429,0.02027,pulse:0+2:0.320,59.8798,59.7374,-0.1425,1.1903,guidance,0,
65.802,59.4585,-0.04517,0.02030,pulse:0+2:0.320,58.3122,59.4585,1.1463,1.3016,guidance,0,
65.902,59.2062,-0.04450,0.02092,pulse:0+2:0.320,58.3122,59.2062,0.8940,1.2139,guidance,0,
66.001,58.9435,-0.04505,0.02031,pulse:0+2:0.320,58.3122,58.9435,0.6312,1.2359,guidance,0,
66.099,58.6757,-0.04578,0.01937,pulse:0+2:0.320,58.3122,58.6757,0.3635,1.1727,guidance,0,
66.201,58.3943,-0.04643,0.01914,pulse:0+2:0.320,58.3122,58.3943,0.0820,1.2502,guidance,0,
66.299,58.1149,-0.04615,0.01889,pulse:0+2:0.320,58.3122,58.1149,-0.1973,1.2216,guidance,0,
66.402,57.8424,-0.04644,0.01906,pulse:0+2:0.320,56.6636,57.8424,1.1788,1.2894,guidance,0,
66.498,57.5838,-0.04672,0.01925,pulse:0+2:0.320,56.6636,57.5838,0.9202,1.2580,guidance,0,
66.597,57.3054,-0.04751,0.01916,pulse:0+2:0.320,56.6636,57.3054,0.6418,1.3174,guidance,0,
66.699,57.0468,-0.04650,0.01787,pulse:0+2:0.320,56.6636,57.0468,0.3832,1.1813,guidance,0,
66.801,56.7662,-0.04755,0.01741,pulse:0+2:0.320,56.6636,56.7662,0.1026,1.0978,guidance,0,
66.898,56.5001,-0.04721,0.01697,pulse:0+2:0.320,56.6636,56.5001,-0.1634,1.0924,guidance,0,
66.999,56.2277,-0.04748,0.01685,pulse:0+2:0.320,55.0223,56.2277,1.2055,1.2995,guidance,0,
67.098,55.9504,-0.04726,0.01709,pulse:0+2:0.320,55.0223,55.9504,0.9281,1.3184,guidance,0,
67.199,55.6458,-0.04793,0.01673,pulse:0+2:0.320,55.0223,55.6458,0.6235,1.3238,guidance,0,
67.300,55.3736,-0.04806,0.01556,pulse:0+2:0.320,55.0223,55.3736,0.3513,1.3409,guidance,0,
67.399,55.1040,-0.04863,0.01482,pulse:0+2:0.320,55.0223,55.1040,0.0818,1.1420,guidance,0,
67.502,54.8085,-0.04873,0.01434,pulse:0+2:0.320,53.5708,54.8085,1.2377,1.2928,guidance,0,
67.601,54.5342,-0.04860,0.01515,pulse:0+2:0.320,53.5708,54.5342,0.9634,1.2629,guidance,0,
67.701,54.2666,-0.04912,0.01467,pulse:0+2:0.320,53.5708,54.2666,0.6959,1.1751,guidance,0,
67.801,54.0009,-0.04923,0.01317,pulse:0+2:0.320,53.5708,54.0009,0.4302,1.0753,guidance,0,
67.899,53.7214,-0.04994,0.01315,pulse:0+2:0.320,53.5708,53.7214,0.1507,1.1503,guidance,0,
67.999,53.4352,-0.04928,0.01285,pulse:0+2:0.320,53.5708,53.4352,-0.1355,1.2401,guidance,0,
68.102,53.1293,-0.05036,0.01221,pulse:0+2:0.320,51.8502,53.1293,1.2791,1.2330,guidance,0,
68.200,52.8429,-0.04971,0.01319,pulse:0+2:0.320,51.8502,52.8429,0.9927,1.2723,guidance,0,
68.297,52.5835,-0.04989,0.01268,pulse:0+2:0.320,51.8502,52.5835,0.7333,1.2321,guidance,0,
68.399,52.2842,-0.04993,0.01206,pulse:0+2:0.320,51.8502,52.2842,0.4340,1.1371,guidance,0,
68.500,51.9864,-0.05107,0.01100,pulse:0+2:0.320,51.8502,51.9864,0.1361,1.2596,guidance,0,
68.602,51.7006,-0.05077,0.01086,pulse:0+2:0.320,51.8502,51.7006,-0.1496,1.2943,guidance,0,
68.700,51.4210,-0.05073,0.01115,pulse:0+2:0.320,50.1322,51.4210,1.2888,1.2135,guidance,0,
68.802,51.1302,-0.05052,0.01155,pulse:0+2:0.320,50.1322,51.1302,0.9980,1.2198,guidance,0,
68.901,50.8425,-0.05152,0.01053,pulse:0+2:0.320,50.1322,50.8425,0.7103,1.1679,guidance,0,
68.997,50.5402,-0.05205,0.01000,pulse:0+2:0.320,50.1322,50.5402,0.4080,1.0654,guidance,0,
69.100,50.2124,-0.05246,0.00904,pulse:0+2:0.320,50.1322,50.2124,0.0802,1.1645,guidance,0,
69.198,49.9008,-0.05299,0.00911,pulse:0+2:0.320,50.1322,49.9008,-0.2314,1.1102,guidance,0,
69.300,49.6086,-0.05304,0.00932,pulse:0:0.320,48.2770,49.6086,1.3317,1.0936,guidance,0,
69.397,49.3169,-0.05274,0.00923,pulse:0:0.320,48.2770,49.3169,1.0399,1.2290,guidance,0,
69.498,49.0147,-0.05227,0.00878,pulse:0:0.320,48.2770,49.0147,0.7378,1.0631,guidance,0,
69.601,48.7188,-0.05234,0.00799,pulse:0:0.320,48.2770,48.7188,0.4418,1.1183,guidance,0,
69.698,48.4318,-0.05213,0.00737,pulse:0:0.320,48.2770,48.4318,0.1548,1.1672,guidance,0,
69.798,48.1448,-0.05197,0.00783,pulse:0:0.320,48.2770,48.1448,-0.1322,1.2099,guidance,0,
69.900,47.8605,-0.05222,0.00784,pulse:0:0.320,46.5493,47.8605,1.3112,1.0578,guidance,0,
70.000,47.5605,-0.05113,0.00745,pulse:0:0.320,46.5493,47.5605,1.0113,1.1292,guidance,0,
70.097,47.2653,-0.05156,0.00751,pulse:0:0.320,46.5493,47.2653,0.7161,1.1786,guidance,0,
70.203,46.9588,-0.05191,0.00729,pulse:0:0.320,46.5493,46.9588,0.4096,1.0867,guidance,0,
70.303,46.6417,-0.05117,0.00701,pulse:0:0.320,46.5493,46.6417,0.0925,1.1369,guidance,0,
70.398,46.3619,-0.05131,0.00704,pulse:0:0.320,46.5493,46.3619,-0.1873,1.0875,guidance,0,
70.499,46.0396,-0.05186,0.00705,pulse:2+4:0.320,44.7334,46.0396,1.3062,1.0883,guidance,0,
70.601,45.7417,-0.05121,0.00762,pulse:2+4:0.320,44.7334,45.7417,1.0084,1.1250,guidance,0,
70.698,45.4610,-0.05130,0.00692,pulse:2+4:0.320,44.7334,45.4610,0.7276,1.1105,guidance,0,
70.800,45.1650,-0.05087,0.00622,pulse:2+4:0.320,44.7334,45.1650,0.4316,1.0446,guidance,0,
70.900,44.8806,-0.05106,0.00664,pulse:2+4:0.320,44.7334,44.8806,0.1472,1.2026,guidance,0,
70.949,44.7498,-0.05070,0.00631,pulse:2+4:0.320,44.7334,44.7498,0.0164,1.0383,guidance,0,
71.103,44.3060,-0.05124,0.00735,pulse:0+4:0.320,43.0357,44.3060,1.2703,1.1574,guidance,0,
71.202,44.0226,-0.05104,0.00647,pulse:0+4:0.320,43.0357,44.0226,0.9869,1.0469,guidance,0,
71.297,43.7356,-0.05013,0.00669,pulse:0+4:0.320,43.0357,43.7356,0.6999,1.2002,guidance,0,
71.400,43.4410,-0.04931,0.00556,pulse:0+4:0.320,43.0357,43.4410,0.4053,1.1779,guidance,0,
71.498,43.1791,-0.04879,0.00483,pulse:0+4:0.320,43.0357,43.1791,0.1435,1.1638,guidance,0,
71.597,42.8742,-0.04792,0.00438,pulse:0+4:0.320,43.0357,42.8742,-0.1614,1.0525,guidance,0,
71.700,42.5867,-0.04792,0.00430,pulse:0+2:0.240,41.5924,42.5867,0.9943,1.0328,guidance,0,
71.799,42.2971,-0.04841,0.00450,pulse:0+2:0.240,41.5924,42.2971,0.7046,1.0789,guidance,0,
71.899,42.0305,-0.04818,0.00414,pulse:0+2:0.240,41.5924,42.0305,0.4381,1.2101,guidance,0,
71.998,41.7341,-0.04986,0.00278,pulse:0+2:0.240,41.5924,41.7341,0.1417,1.1345,guidance,0,
72.100,41.4427,-0.04966,0.00268,pulse:0+2:0.240,41.5924,41.4427,-0.1497,1.0024,guidance,0,
72.203,41.1474,-0.04946,0.00316,pulse:2+4:0.320,39.9013,41.1474,1.2461,1.1834,guidance,0,
