t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
24.199,49.1630,-0.10078,0.07752,pulse:3+5:0.240,49.3704,49.1630,-0.2074,1.8550,guidance,0,
24.301,48.5965,-0.10010,0.07801,pulse:3+5:0.240,49.3704,48.5965,-0.7739,1.7744,guidance,0,
24.398,48.0446,-0.09929,0.07871,pulse:0+5:0.320,45.6072,48.0446,2.4375,1.7783,guidance,0,
24.498,47.4951,-0.09769,0.08018,pulse:0+5:0.320,45.6072,47.4951,1.8879,1.7643,guidance,0,
24.603,46.9063,-0.09675,0.08061,pulse:0+5:0.320,45.6072,46.9063,1.2991,1.7455,guidance,0,
24.701,46.3626,-0.09468,0.08030,pulse:0+5:0.320,45.6072,46.3626,0.7554,1.8671,guidance,0,
24.802,45.8256,-0.09189,0.08028,pulse:0+5:0.320,45.6072,45.8256,0.2185,1.8461,guidance,0,
24.899,45.3392,-0.09054,0.08170,pulse:0+3:0.240,43.5060,45.3392,1.8331,1.9096,guidance,0,
25.003,44.7999,-0.09022,0.08324,pulse:0+3:0.240,43.5060,44.7999,1.2939,1.8461,guidance,0,
25.102,44.2880,-0.09000,0.08435,pulse:0+3:0.240,43.5060,44.2880,0.7820,1.9831,guidance,0,
25.197,43.7889,-0.08896,0.08387,pulse:0+3:0.240,43.5060,43.7889,0.2828,1.8529,guidance,0,
25.297,43.2718,-0.08903,0.08530,pulse:0+3:0.240,43.5060,43.2718,-0.2343,1.7297,guidance,0,
25.403,42.7398,-0.08833,0.08730,pulse:0+5:0.320,40.5932,42.7398,2.1466,1.9584,guidance,0,
25.454,42.4845,-0.08787,0.08841,pulse:0+5:0.320,40.5932,42.4845,1.8913,1.8865,guidance,0,
25.556,41.9754,-0.08773,0.09032,pulse:0+5:0.320,40.5932,41.9754,1.3823,1.8178,guidance,0,
25.657,41.4715,-0.08563,0.09132,pulse:0+5:0.320,40.5932,41.4715,0.8783,1.7482,guidance,0,
25.754,41.0147,-0.08427,0.09216,pulse:0+5:0.320,40.5932,41.0147,0.4215,1.7601,guidance,0,
25.853,40.5446,-0.08241,0.09216,pulse:0+5:0.320,40.5932,40.5446,-0.0486,1.7745,guidance,0,
25.957,40.0842,-0.08150,0.09422,pulse:0+5:0.320,38.1229,40.0842,1.9613,1.9567,guidance,0,
26.106,39.3827,-0.08034,0.09805,pulse:0+5:0.320,38.1229,39.3827,1.2598,1.8881,guidance,0,
26.208,38.9284,-0.07874,0.09844,pulse:0+5:0.320,38.1229,38.9284,0.8055,1.8518,guidance,0,
26.306,38.4946,-0.07618,0.09814,pulse:0+5:0.320,38.1229,38.4946,0.3717,1.8795,guidance,0,
26.404,38.0774,-0.07458,0.09760,pulse:0+5:0.320,38.1229,38.0774,-0.0455,1.8186,guidance,0,
26.504,37.6557,-0.07245,0.09879,pulse:0+5:0.320,35.9331,37.6557,1.7227,1.8757,guidance,0,
26.605,37.2516,-0.07077,0.09930,pulse:0+5:0.320,35.9331,37.2516,1.3185,1.8361,guidance,0,
26.702,36.8723,-0.06841,0.09913,pulse:0+5:0.320,35.9331,36.8723,0.9392,1.7006,guidance,0,
26.804,36.4654,-0.06552,0.09855,pulse:0+5:0.320,35.9331,36.4654,0.5323,1.7911,guidance,0,
26.908,36.0782,-0.06227,0.09704,pulse:0+5:0.320,35.9331,36.0782,0.1451,1.9370,guidance,0,
27.003,35.7484,-0.06050,0.09661,pulse:0+5:0.320,35.9331,35.7484,-0.1847,1.8810,guidance,0,
27.104,35.4022,-0.05891,0.09712,pulse:0+5:0.320,34.0204,35.4022,1.3819,1.7124,guidance,0,
27.204,35.0650,-0.05658,0.09781,pulse:0+5:0.320,34.0204,35.0650,1.0447,1.8631,guidance,0,
27.306,34.7596,-0.05418,0.09660,pulse:0+5:0.320,34.0204,34.7596,0.7393,1.9160,guidance,0,
27.405,34.4505,-0.05076,0.09502,pulse:0+5:0.320,34.0204,34.4505,0.4302,1.8956,guidance,0,
27.505,34.1688,-0.04848,0.09417,pulse:0+5:0.320,34.0204,34.1688,0.1484,1.7251,guidance,0,
27.606,33.8900,-0.04652,0.09331,pulse:0+5:0.320,32.8145,33.8900,1.0755,1.8648,guidance,0,
27.702,33.6372,-0.04422,0.09302,pulse:0+5:0.320,32.8145,33.6372,0.8227,1.7696,guidance,0,
27.804,33.3810,-0.04238,0.09279,pulse:0+5:0.320,32.8145,33.3810,0.5666,1.6956,guidance,0,
27.906,33.1543,-0.04031,0.09108,pulse:0+5:0.320,32.8145,33.1543,0.3399,1.8685,guidance,0,
28.006,32.9459,-0.03745,0.08980,pulse:0+5:0.320,32.8145,32.9459,0.1314,1.9327,guidance,0,
28.106,32.7169,-0.03609,0.08990,pulse:0+5:0.320,32.8145,32.7169,-0.0975,1.9154,guidance,0,
28.203,32.5249,-0.03396,0.09045,pulse:0+5:0.320,31.7610,32.5249,0.7640,1.8209,guidance,0,
28.306,32.3325,-0.03221,0.09088,pulse:0+5:0.320,31.7610,32.3325,0.5716,1.7678,guidance,0,
28.405,32.1637,-0.03128,0.09129,pulse:0+5:0.320,31.7610,32.1637,0.4027,1.6936,guidance,0,
28.505,31.9845,-0.02960,0.08971,pulse:0+5:0.320,31.7610,31.9845,0.2236,1.8195,guidance,0,
28.606,31.8105,-0.02796,0.08971,pulse:0+5:0.320,31.7610,31.8105,0.0495,1.6595,guidance,0,
28.705,31.6714,-0.02655,0.09006,pulse:0+5:0.320,31.0930,31.6714,0.5784,1.7852,guidance,0,
28.803,31.5379,-0.02538,0.09164,pulse:0+5:0.320,31.0930,31.5379,0.4449,1.9111,guidance,0,
28.903,31.3921,-0.02349,0.09130,pulse:0+5:0.320,31.0930,31.3921,0.2991,1.8359,guidance,0,
29.008,31.2536,-0.02267,0.09092,pulse:0+5:0.320,31.0930,31.2536,0.1606,1.8820,guidance,0,
29.107,31.1242,-0.02058,0.09087,pulse:0+5:0.320,31.0930,31.1242,0.0312,1.7763,guidance,0,
29.207,31.0137,-0.01879,0.09093,pulse:0+5:0.320,30.6317,31.0137,0.3820,1.7498,guidance,0,
29.305,30.8945,-0.01784,0.09265,pulse:0+5:0.320,30.6317,30.8945,0.2628,1.6596,guidance,0,
29.407,30.8040,-0.01605,0.09258,pulse:0+5:0.320,30.6317,30.8040,0.1723,1.7363,guidance,0,
29.503,30.7124,-0.01440,0.09168,pulse:0+5:0.320,30.6317,30.7124,0.0807,1.6821,guidance,0,
29.608,30.6323,-0.01233,0.09067,pulse:0+5:0.320,30.6317,30.6323,0.0006,1.7878,guidance,0,
29.706,30.5692,-0.01091,0.09085,pulse:0+5:0.320,30.6317,30.5692,-0.0625,1.7028,guidance,0,
29.805,30.5177,-0.00923,0.09159,pulse:0+5:0.320,30.3761,30.5177,0.1416,1.6959,guidance,0,
29.903,30.4734,-0.00678,0.09187,pulse:0+5:0.320,30.3761,30.4734,0.0973,1.6292,guidance,0,
30.003,30.4491,-0.00455,0.09049,pulse:0+5:0.320,30.3761,30.4491,0.0730,1.7286,guidance,0,
30.103,30.4225,-0.00370,0.08928,pulse:0+5:0.320,30.3761,30.4225,0.0464,1.6083,guidance,0,
30.206,30.4200,-0.00196,0.08667,pulse:0+5:0.320,30.3761,30.4200,0.0439,1.6410,guidance,0,
30.306,30.4115,-0.00079,0.08639,pulse:0+5:0.320,30.4706,30.4115,-0.0590,1.7213,guidance,0,
30.407,30.4417,0.00160,0.08582,pulse:0+5:0.320,30.4706,30.4417,-0.0289,1.6937,guidance,0,
30.503,30.4585,0.00320,0.08466,pulse:0+5:0.320,30.4706,30.4585,-0.0120,1.8373,guidance,0,
30.602,30.4816,0.00424,0.08219,pulse:0+5:0.320,30.4706,30.4816,0.0111,1.7663,guidance,0,
30.705,30.5050,0.00632,0.08043,pulse:0+5:0.320,30.4706,30.5050,0.0344,1.6398,guidance,0,
30.805,30.5558,0.00715,0.07914,pulse:0+5:0.320,30.4706,30.5558,0.0852,1.6708,guidance,0,
30.904,30.6091,0.00992,0.07864,pulse:0+3:0.240,30.8465,30.6091,-0.2375,1.7274,guidance,0,
31.004,30.6599,0.01084,0.07852,pulse:0+3:0.240,30.8465,30.6599,-0.1866,1.8391,guidance,0,
31.106,30.7498,0.01059,0.07685,pulse:0+3:0.240,30.8465,30.7498,-0.0967,1.8045,guidance,0,
31.205,30.8172,0.01083,0.07607,pulse:0+3:0.240,30.8465,30.8172,-0.0293,1.6963,guidance,0,
31.303,30.8835,0.01072,0.07504,pulse:0+3:0.240,30.8465,30.8835,0.0370,1.7775,guidance,0,
31.404,30.9226,0.01180,0.07458,pulse:0+5:0.320,31.2732,30.9226,-0.3506,1.7228,guidance,0,
31.506,30.9886,0.01318,0.07497,pulse:0+5:0.320,31.2732,30.9886,-0.2846,1.7382,guidance,0,
31.606,31.0759,0.01378,0.07365,pulse:0+5:0.320,31.2732,31.0759,-0.1973,1.7929,guidance,0,
31.708,31.1427,0.01415,0.07186,pulse:0+5:0.320,31.2732,31.1427,-0.1305,1.8289,guidance,0,
31.802,31.2113,0.01453,0.07000,pulse:0+5:0.320,31.2732,31.2113,-0.0619,1.8375,guidance,0,
31.904,31.2959,0.01532,0.06948,pulse:0+5:0.320,31.2732,31.2959,0.0227,1.7570,guidance,0,
32.003,31.3784,0.01616,0.07052,pulse:0+5:0.160,31.6565,31.3784,-0.2781,1.6662,guidance,0,
32.102,31.4433,0.01676,0.07075,pulse:0+5:0.160,31.6565,31.4433,-0.2132,1.6990,guidance,0,
32.202,31.5426,0.01716,0.06888,pulse:0+5:0.160,31.6565,31.5426,-0.1139,1.7179,guidance,0,
32.305,31.6534,0.01791,0.06816,pulse:0+5:0.160,31.6565,31.6534,-0.0031,1.6817,guidance,0,
32.408,31.7434,0.01820,0.06859,pulse:0+5:0.160,31.6565,31.7434,0.0869,1.6222,guidance,0,
32.505,31.8509,0.01926,0.06877,pulse:0+5:0.160,32.1770,31.8509,-0.3260,1.6038,guidance,0,
32.604,31.9503,0.01966,0.06898,pulse:0+5:0.160,32.1770,31.9503,-0.2266,1.6356,guidance,0,
32.705,32.0474,0.01967,0.06783,pulse:0+5:0.160,32.1770,32.0474,-0.1296,1.5711,guidance,0,
32.804,32.1664,0.01983,0.06594,pulse:0+5:0.160,32.1770,32.1664,-0.0106,1.5847,guidance,0,
32.904,32.2729,0.02114,0.06632,pulse:0+5:0.160,32.1770,32.2729,0.0959,1.5356,guidance,0,
33.004,32.3921,0.02154,0.06592,pulse:0+5:0.160,32.1770,32.3921,0.2152,1.5362,guidance,0,
33.105,32.5198,0.02224,0.06533,pulse:0+3:0.160,32.8862,32.5198,-0.3664,1.7336,guidance,0,
33.206,32.6629,0.02351,0.06550,pulse:0+3:0.160,32.8862,32.6629,-0.2233,1.7136,guidance,0,
33.305,32.7911,0.02196,0.06372,pulse:0+3:0.160,32.8862,32.7911,-0.0951,1.5919,guidance,0,
33.408,32.9213,0.02153,0.06296,pulse:0+3:0.160,32.8862,32.9213,0.0351,1.6083,guidance,0,
33.502,33.0385,0.02257,0.06222,pulse:0+3:0.160,32.8862,33.0385,0.1524,1.5304,guidance,0,
33.605,33.1730,0.02302,0.06127,pulse:0+3:0.160,33.5494,33.1730,-0.3764,1.7639,guidance,0,
33.703,33.3055,0.02356,0.06042,pulse:0+3:0.160,33.5494,33.3055,-0.2439,1.6824,guidance,0,
33.808,33.4620,0.02372,0.05976,pulse:0+3:0.160,33.5494,33.4620,-0.0874,1.5655,guidance,0,
33.906,33.6044,0.02336,0.05864,pulse:0+3:0.160,33.5494,33.6044,0.0550,1.6570,guidance,0,
34.007,33.7478,0.02384,0.05731,pulse:0+3:0.160,33.5494,33.7478,0.1984,1.5359,guidance,0,
34.105,33.8816,0.02483,0.05711,pulse:0+3:0.160,33.5494,33.8816,0.3323,1.7427,guidance,0,
34.202,34.0222,0.02530,0.05683,pulse:0+3:0.160,34.4327,34.0222,-0.4106,1.5817,guidance,0,
34.305,34.1632,0.02636,0.05671,pulse:0+3:0.160,34.4327,34.1632,-0.2695,1.7340,guidance,0,
34.406,34.3218,0.02615,0.05641,pulse:0+3:0.160,34.4327,34.3218,-0.1109,1.6025,guidance,0,
34.500,34.4578,0.02499,0.05467,pulse:0+3:0.160,34.4327,34.4578,0.0251,1.6935,guidance,0,
34.598,34.5995,0.02565,0.05464,pulse:0+3:0.160,34.4327,34.5995,0.1668,1.7336,guidance,0,
34.700,34.7558,0.02709,0.05540,pulse:0+3:0.160,34.4327,34.7558,0.3231,1.7217,guidance,0,
34.799,34.9076,0.02726,0.05511,pulse:0+3:0.160,35.3484,34.9076,-0.4408,1.5514,guidance,0,
34.898,35.0579,0.02751,0.05540,pulse:0+3:0.160,35.3484,35.0579,-0.2905,1.6888,guidance,0,
34.998,35.2235,0.02802,0.05510,pulse:0+3:0.160,35.3484,35.2235,-0.1250,1.5266,guidance,0,
35.099,35.3978,0.02652,0.05487,pulse:0+3:0.160,35.3484,35.3978,0.0494,1.5169,guidance,0,
35.201,35.5692,0.02822,0.05550,pulse:0+3:0.160,35.3484,35.5692,0.2208,1.5442,guidance,0,
35.298,35.7481,0.02822,0.05596,pulse:0+3:0.160,35.3484,35.7481,0.3997,1.7456,guidance,0,
35.400,35.9068,0.02842,0.05648,pulse:0+3:0.160,36.3663,35.9068,-0.4596,1.7193,guidance,0,
35.499,36.0618,0.02994,0.05651,pulse:0+3:0.160,36.3663,36.0618,-0.3046,1.5372,guidance,0,
35.602,36.2386,0.02897,0.05645,pulse:0+3:0.160,36.3663,36.2386,-0.1277,1.6474,guidance,0,
35.701,36.3765,0.02796,0.05667,pulse:0+3:0.160,36.3663,36.3765,0.0101,1.6634,guidance,0,
35.800,36.5140,0.02906,0.05701,pulse:0+3:0.160,36.3663,36.5140,0.1476,1.5192,guidance,0,
35.900,36.6847,0.03005,0.05665,pulse:0+3:0.160,36.3663,36.6847,0.3184,1.4751,guidance,0,
36.000,36.8642,0.03018,0.05724,pulse:0+3:0.160,37.3518,36.8642,-0.4876,1.6059,guidance,0,
36.052,36.9719,0.03012,0.05685,pulse:0+3:0.160,37.3518,36.9719,-0.3798,1.5004,guidance,0,
36.199,37.1996,0.02937,0.05672,pulse:0+3:0.160,37.3518,37.1996,-0.1522,1.6189,guidance,0,
36.298,37.3484,0.02814,0.05552,pulse:0+3:0.160,37.3518,37.3484,-0.0034,1.5642,guidance,0,
36.401,37.5135,0.02922,0.05541,pulse:0+3:0.160,37.3518,37.5135,0.1617,1.5895,guidance,0,
36.499,37.6798,0.02905,0.05409,pulse:0+3:0.160,37.3518,37.6798,0.3280,1.5255,guidance,0,
36.603,37.8594,0.02946,0.05381,pulse:0+3:0.160,38.3340,37.8594,-0.4746,1.6598,guidance,0,
36.698,38.0119,0.02961,0.05335,pulse:0+3:0.160,38.3340,38.0119,-0.3221,1.7378,guidance,0,
36.800,38.1770,0.02806,0.05298,pulse:0+3:0.160,38.3340,38.1770,-0.1570,1.7767,guidance,0,
36.900,38.3286,0.02709,0.05138,pulse:0+3:0.160,38.3340,38.3286,-0.0055,1.7612,guidance,0,
36.999,38.4791,0.02657,0.05144,pulse:0+3:0.160,38.3340,38.4791,0.1450,1.5981,guidance,0,
37.098,38.6304,0.02741,0.05040,pulse:0+3:0.160,38.3340,38.6304,0.2964,1.7069,guidance,0,
37.200,38.8095,0.02745,0.04952,pulse:0+3:0.160,39.2501,38.8095,-0.4406,1.6330,guidance,0,
37.299,38.9781,0.02754,0.04855,pulse:0+3:0.160,39.2501,38.9781,-0.2720,1.7507,guidance,0,
37.400,39.1360,0.02593,0.04839,pulse:0+3:0.160,39.2501,39.1360,-0.1141,1.7019,guidance,0,
37.500,39.2856,0.02505,0.04801,pulse:0+3:0.160,39.2501,39.2856,0.0355,1.5608,guidance,0,
37.601,39.4461,0.02508,0.04774,pulse:0+3:0.160,39.2501,39.4461,0.1960,1.5771,guidance,0,
37.703,39.5708,0.02649,0.04699,pulse:0+3:0.160,39.9950,39.5708,-0.4242,1.6537,guidance,0,
37.802,39.7018,0.02625,0.04752,pulse:0+3:0.160,39.9950,39.7018,-0.2932,1.6213,guidance,0,
37.899,39.8460,0.02535,0.04763,pulse:0+3:0.160,39.9950,39.8460,-0.1490,1.6225,guidance,0,
37.998,39.9869,0.02323,0.04717,pulse:0+3:0.160,39.9950,39.9869,-0.0081,1.5156,guidance,0,
38.100,40.1317,0.02484,0.04775,pulse:0+3:0.160,39.9950,40.1317,0.1367,1.4516,guidance,0,
38.200,40.2726,0.02518,0.04746,pulse:0+3:0.160,39.9950,40.2726,0.2776,1.6023,guidance,0,
38.297,40.4195,0.02602,0.04819,pulse:0+5:0.160,40.8391,40.4195,-0.4196,1.5260,guidance,0,
38.400,40.5550,0.02671,0.04833,pulse:0+5:0.160,40.8391,40.5550,-0.2841,1.6074,guidance,0,
38.498,40.7159,0.02621,0.04773,pulse:0+5:0.160,40.8391,40.7159,-0.1232,1.6763,guidance,0,
38.599,40.8543,0.02581,0.04669,pulse:0+5:0.160,40.8391,40.8543,0.0152,1.5312,guidance,0,
38.697,41.0167,0.02615,0.04673,pulse:0+5:0.160,40.8391,41.0167,0.1776,1.6331,guidance,0,
38.799,41.1838,0.02733,0.04775,pulse:0+5:0.160,41.6238,41.1838,-0.4400,1.4808,guidance,0,
38.897,41.3384,0.02784,0.04835,pulse:0+5:0.160,41.6238,41.3384,-0.2854,1.6150,guidance,0,
39.001,41.5072,0.02698,0.04664,pulse:0+5:0.160,41.6238,41.5072,-0.1166,1.6503,guidance,0,
39.101,41.6497,0.02655,0.04671,pulse:0+5:0.160,41.6238,41.6497,0.0259,1.7294,guidance,0,
39.202,41.8136,0.02737,0.04644,pulse:0+5:0.160,41.6238,41.8136,0.1898,1.5860,guidance,0,
39.301,41.9662,0.02822,0.04638,pulse:0+5:0.160,42.4199,41.9662,-0.4537,1.5419,guidance,0,
39.400,42.1357,0.02909,0.04582,pulse:0+5:0.160,42.4199,42.1357,-0.2842,1.5356,guidance,0,
39.498,42.2959,0.02790,0.04487,pulse:0+5:0.160,42.4199,42.2959,-0.1240,1.6577,guidance,0,
39.600,42.4427,0.02769,0.04461,pulse:0+5:0.160,42.4199,42.4427,0.0228,1.5952,guidance,0,
39.699,42.6052,0.02817,0.04348,pulse:0+5:0.160,42.4199,42.6052,0.1853,1.5288,guidance,0,
39.799,42.7626,0.02806,0.04359,pulse:0+5:0.160,42.4199,42.7626,0.3427,1.5325,guidance,0,
39.901,42.9243,0.02859,0.04320,pulse:0+5:0.160,43.3827,42.9243,-0.4584,1.4810,guidance,0,
39.999,43.0846,0.02895,0.04239,pulse:0+5:0.160,43.3827,43.0846,-0.2981,1.6329,guidance,0,
40.098,43.2687,0.02787,0.04027,pulse:0+5:0.160,43.3827,43.2687,-0.1140,1.6013,guidance,0,
40.198,43.4252,0.02677,0.03975,pulse:0+5:0.160,43.3827,43.4252,0.0425,1.6122,guidance,0,
40.303,43.5977,0.02710,0.03915,pulse:0+5:0.160,43.3827,43.5977,0.2150,1.4681,guidance,0,
40.402,43.7565,0.02697,0.03890,pulse:0+5:0.160,44.1878,43.7565,-0.4313,1.4350,guidance,0,
40.503,43.9364,0.02818,0.03832,pulse:0+5:0.160,44.1878,43.9364,-0.2514,1.5185,guidance,0,
40.603,44.0696,0.02632,0.03690,pulse:0+5:0.160,44.1878,44.0696,-0.1183,1.5574,guidance,0,
40.702,44.1983,0.02425,0.03665,pulse:0+5:0.160,44.1878,44.1983,0.0105,1.6544,guidance,0,
40.803,44.3474,0.02492,0.03585,pulse:0+5:0.160,44.1878,44.3474,0.1595,1.5742,guidance,0,
40.899,44.4781,0.02569,0.03555,pulse:0+5:0.160,44.1878,44.4781,0.2903,1.6178,guidance,0,
41.000,44.6112,0.02547,0.03525,pulse:0+5:0.160,45.0175,44.6112,-0.4063,1.6902,guidance,0,
41.100,44.7715,0.02567,0.03597,pulse:0+5:0.160,45.0175,44.7715,-0.2460,1.7227,guidance,0,
41.200,44.9090,0.02467,0.03561,pulse:0+5:0.160,45.0175,44.9090,-0.1085,1.6097,guidance,0,
41.302,45.0373,0.02309,0.03429,pulse:0+5:0.160,45.0175,45.0373,0.0198,1.4976,guidance,0,
41.398,45.1475,0.02406,0.03494,pulse:0+5:0.160,45.0175,45.1475,0.1300,1.5760,guidance,0,
41.498,45.2796,0.02397,0.03525,pulse:0+5:0.160,45.0175,45.2796,0.2621,1.5212,guidance,0,
41.598,45.4316,0.02390,0.03467,pulse:0+5:0.160,45.8123,45.4316,-0.3806,1.4919,guidance,0,
41.701,45.5662,0.02420,0.03558,pulse:0+5:0.160,45.8123,45.5662,-0.2461,1.6021,guidance,0,
41.801,45.7031,0.02327,0.03510,pulse:0+5:0.160,45.8123,45.7031,-0.1092,1.4420,guidance,0,
41.900,45.8294,0.02255,0.03431,pulse:0+5:0.160,45.8123,45.8294,0.0171,1.5320,guidance,0,
42.000,45.9590,0.02303,0.03442,pulse:0+5:0.160,45.8123,45.9590,0.1468,1.6746,guidance,0,
42.102,46.1000,0.02320,0.03554,pulse:0+5:0.160,46.4695,46.1000,-0.3695,1.6682,guidance,0,
42.197,46.2249,0.02326,0.03498,pulse:0+5:0.160,46.4695,46.2249,-0.2446,1.5512,guidance,0,
42.301,46.3505,0.02209,0.03491,pulse:0+5:0.160,46.4695,46.3505,-0.1190,1.4910,guidance,0,
42.402,46.4933,0.02164,0.03387,pulse:0+5:0.160,46.4695,46.4933,0.0238,1.6284,guidance,0,
42.501,46.6230,0.02168,0.03434,pulse:0+5:0.160,46.4695,46.6230,0.1535,1.6871,guidance,0,
42.598,46.7340,0.02236,0.03405,pulse:0+5:0.160,46.4695,46.7340,0.2645,1.5332,guidance,0,
42.701,46.8629,0.02171,0.03389,pulse:0+5:0.160,47.2081,46.8629,-0.3452,1.4310,guidance,0,
42.800,46.9863,0.02204,0.03377,pulse:0+5:0.160,47.2081,46.9863,-0.2218,1.4938,guidance,0,
42.900,47.1108,0.02111,0.03319,pulse:0+5:0.160,47.2081,47.1108,-0.0973,1.6558,guidance,0,
42.999,47.2217,0.02013,0.03184,pulse:0+5:0.160,47.2081,47.2217,0.0136,1.5171,guidance,0,
43.101,47.3393,0.02025,0.03157,pulse:0+5:0.160,47.2081,47.3393,0.1312,1.6568,guidance,0,
43.198,47.4481,0.02027,0.03121,pulse:0+5:0.160,47.2081,47.4481,0.2400,1.4951,guidance,0,
43.298,47.5520,0.02081,0.03054,pulse:0+5:0.160,47.8819,47.5520,-0.3299,1.6206,guidance,0,
43.398,47.6749,0.02120,0.03085,pulse:0+5:0.160,47.8819,47.6749,-0.2070,1.6729,guidance,0,
43.499,47.8012,0.01985,0.02950,pulse:0+5:0.160,47.8819,47.8012,-0.0807,1.4832,guidance,0,
43.597,47.9047,0.01902,0.02865,pulse:0+5:0.160,47.8819,47.9047,0.0228,1.4532,guidance,0,
43.703,48.0195,0.01884,0.02802,pulse:0+5:0.160,47.8819,48.0195,0.1376,1.6200,guidance,0,
43.802,48.1204,0.01929,0.02783,pulse:0+5:0.160,48.4254,48.1204,-0.3050,1.6488,guidance,0,
43.903,48.2361,0.01912,0.02719,pulse:0+5:0.160,48.4254,48.2361,-0.1893,1.6361,guidance,0,
44.001,48.3417,0.01880,0.02663,pulse:0+5:0.160,48.4254,48.3417,-0.0837,1.4868,guidance,0,
44.101,48.4388,0.01750,0.02542,pulse:0+5:0.160,48.4254,48.4388,0.0134,1.5297,guidance,0,
44.202,48.5524,0.01853,0.02625,pulse:0+5:0.160,48.4254,48.5524,0.1270,1.4308,guidance,0,
44.298,48.6702,0.01807,0.02506,pulse:0+5:0.160,48.4254,48.6702,0.2447,1.4491,guidance,0,
44.403,48.7543,0.01808,0.02534,pulse:0+5:0.160,49.0396,48.7543,-0.2852,1.4338,guidance,0,
44.498,48.8580,0.01939,0.02551,pulse:0+5:0.160,49.0396,48.8580,-0.1816,1.5644,guidance,0,
44.599,48.9595,0.01826,0.02515,pulse:0+5:0.160,49.0396,48.9595,-0.0801,1.5213,guidance,0,
44.697,49.0413,0.01663,0.02505,pulse:0+5:0.160,49.0396,49.0413,0.0017,1.5162,guidance,0,
44.798,49.1227,0.01649,0.02517,pulse:0+5:0.160,49.0396,49.1227,0.0831,1.4805,guidance,0,
44.898,49.2254,0.01724,0.02587,pulse:0+5:0.160,49.0396,49.2254,0.1859,1.6059,guidance,0,
44.999,49.3232,0.01760,0.02543,pulse:0+5:0.160,49.6007,49.3232,-0.2775,1.4616,guidance,0,
45.102,49.4380,0.01761,0.02612,pulse:0+5:0.160,49.6007,49.4380,-0.1627,1.5876,guidance,0,
45.201,49.5369,0.01687,0.02645,pulse:0+5:0.160,49.6007,49.5369,-0.0638,1.6044,guidance,0,
45.300,49.6350,0.01592,0.02537,pulse:0+5:0.160,49.6007,49.6350,0.0343,1.4082,guidance,0,
45.401,49.7149,0.01616,0.02554,pulse:0+5:0.160,49.6007,49.7149,0.1142,1.5928,guidance,0,
45.501,49.8149,0.01650,0.02532,pulse:0+5:0.160,50.0747,49.8149,-0.2598,1.6226,guidance,0,
45.602,49.9219,0.01604,0.02708,pulse:0+5:0.160,50.0747,49.9219,-0.1528,1.5478,guidance,0,
45.702,49.9912,0.01581,0.02582,pulse:0+5:0.160,50.0747,49.9912,-0.0835,1.4487,guidance,0,
45.798,50.0588,0.01398,0.02487,pulse:0+5:0.160,50.0747,50.0588,-0.0159,1.5533,guidance,0,
45.899,50.1269,0.01392,0.02549,pulse:0+5:0.160,50.0747,50.1269,0.0521,1.5241,guidance,0,
45.997,50.2028,0.01366,0.02506,pulse:0+5:0.160,50.0747,50.2028,0.1281,1.5068,guidance,0,
46.100,50.2839,0.01431,0.02481,pulse:0+5:0.160,50.5084,50.2839,-0.2245,1.5240,guidance,0,
46.203,50.3577,0.01439,0.02478,pulse:0+5:0.160,50.5084,50.3577,-0.1507,1.4655,guidance,0,
46.298,50.4382,0.01230,0.02396,pulse:0+5:0.160,50.5084,50.4382,-0.0702,1.4512,guidance,0,
46.402,50.5077,0.01164,0.02295,pulse:0+5:0.160,50.5084,50.5077,-0.0007,1.4512,guidance,0,
46.500,50.5838,0.01117,0.02354,pulse:0+5:0.160,50.5084,50.5838,0.0754,1.3719,guidance,0,
46.600,50.6255,0.01073,0.02280,pulse:0+5:0.320,50.8680,50.6255,-0.2425,1.3329,guidance,0,
46.698,50.6982,0.01088,0.02287,pulse:0+5:0.320,50.8680,50.6982,-0.1698,1.5517,guidance,0,
46.799,50.7682,0.00937,0.02158,pulse:0+5:0.320,50.8680,50.7682,-0.0998,1.4358,guidance,0,
46.901,50.8032,0.00825,0.02062,pulse:0+5:0.320,50.8680,50.8032,-0.0648,1.3715,guidance,0,
46.997,50.8346,0.00637,0.01978,pulse:0+5:0.320,50.8680,50.8346,-0.0334,1.4306,guidance,0,
47.098,50.8744,0.00596,0.01974,pulse:0+5:0.320,50.8680,50.8744,0.0064,1.5805,guidance,0,
47.202,50.9159,0.00582,0.01950,pulse:0+5:0.320,51.0338,50.9159,-0.1179,1.4284,guidance,0,
47.298,50.9276,0.00569,0.01948,pulse:0+5:0.320,51.0338,50.9276,-0.1062,1.4236,guidance,0,
47.403,50.9598,0.00445,0.01900,pulse:0+5:0.320,51.0338,50.9598,-0.0740,1.5503,guidance,0,
47.500,50.9725,0.00341,0.01866,pulse:0+5:0.320,51.0338,50.9725,-0.0613,1.4972,guidance,0,
47.598,50.9754,0.00167,0.01804,pulse:0+5:0.320,51.0338,50.9754,-0.0584,1.4219,guidance,0,
47.699,51.0101,0.00113,0.01709,pulse:0+5:0.320,51.0338,51.0101,-0.0237,1.4349,guidance,0,
47.798,51.0266,0.00228,0.01802,pulse:0+5:0.320,51.0547,51.0266,-0.0281,1.4361,guidance,0,
