t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
-0.001,63.8558,0.16668,0.07830,pulse:0+5:0.160,66.5326,63.8558,-2.6767,2.0571,guidance,0,
0.099,71.2867,0.17753,0.08151,pulse:0+5:0.160,66.5326,71.2867,4.7541,2.2371,guidance,0,
0.198,74.4448,0.17750,0.08282,pulse:0+5:0.160,66.5326,74.4448,7.9122,2.2409,guidance,0,
0.300,76.5027,0.17721,0.08406,pulse:0+5:0.160,66.5326,76.5027,9.9701,2.3404,guidance,0,
0.401,78.1555,0.17710,0.08555,pulse:0+5:0.160,66.5326,78.1555,11.6229,2.3526,guidance,0,
0.498,79.5101,0.17724,0.08690,pulse:0+5:0.160,66.5326,79.5101,12.9776,2.2294,guidance,0,
0.601,80.7877,0.17714,0.08689,pulse:0+5:0.160,83.6311,80.7877,-2.8434,2.3120,guidance,0,
0.700,81.9843,0.17737,0.08636,pulse:0+5:0.160,83.6311,81.9843,-1.6468,2.1141,guidance,0,
0.799,83.1027,0.17660,0.08369,pulse:0+5:0.160,83.6311,83.1027,-0.5285,2.1422,guidance,0,
0.900,84.2108,0.17567,0.08126,pulse:0+5:0.160,83.6311,84.2108,0.5797,2.3207,guidance,0,
0.998,85.2922,0.17593,0.07728,pulse:0+5:0.160,83.6311,85.2922,1.6611,2.2812,guidance,0,
1.099,86.3504,0.17657,0.07428,pulse:0+5:0.160,83.6311,86.3504,2.7193,2.3309,guidance,0,
1.150,86.9048,0.17632,0.07145,pulse:0+5:0.160,89.7318,86.9048,-2.8270,2.1682,guidance,0,
1.298,88.4020,0.17757,0.06429,pulse:0+5:0.160,89.7318,88.4020,-1.3298,2.3242,guidance,0,
1.400,89.4149,0.17679,0.05839,pulse:0+5:0.160,89.7318,89.4149,-0.3169,2.2438,guidance,0,
1.499,90.4108,0.17696,0.05277,pulse:0+5:0.160,89.7318,90.4108,0.6790,2.0604,guidance,0,
1.599,91.4210,0.17786,0.04891,pulse:0+5:0.160,89.7318,91.4210,1.6892,2.0085,guidance,0,
1.698,92.4189,0.17837,0.04594,pulse:0+5:0.160,95.2758,92.4189,-2.8569,2.0057,guidance,0,
1.800,93.4119,0.17873,0.04411,pulse:0+5:0.160,95.2758,93.4119,-1.8639,2.0623,guidance,0,
1.902,94.3969,0.17925,0.04164,pulse:0+5:0.160,95.2758,94.3969,-0.8789,2.0130,guidance,0,
1.998,95.3075,0.17837,0.04132,pulse:0+5:0.160,95.2758,95.3075,0.0317,2.2317,guidance,0,
2.103,96.3443,0.18046,0.04154,pulse:0+5:0.160,95.2758,96.3443,1.0686,2.1951,guidance,0,
2.198,97.2782,0.18102,0.04377,pulse:0+5:0.160,95.2758,97.2782,2.0025,2.1444,guidance,0,
2.299,98.2583,0.18251,0.04579,pulse:0+5:0.160,101.1816,98.2583,-2.9233,2.0634,guidance,0,
2.403,99.2705,0.18381,0.04873,pulse:0+5:0.160,101.1816,99.2705,-1.9111,1.9982,guidance,0,
2.500,100.1966,0.18409,0.05079,pulse:0+5:0.160,101.1816,100.1966,-0.9850,2.0256,guidance,0,
2.598,101.1595,0.18441,0.05270,pulse:0+5:0.160,101.1816,101.1595,-0.0221,1.9957,guidance,0,
2.699,102.1404,0.18597,0.05547,pulse:0+5:0.160,101.1816,102.1404,0.9589,2.2219,guidance,0,
2.797,103.1106,0.18716,0.05873,pulse:0+5:0.160,101.1816,103.1106,1.9290,2.0362,guidance,0,
2.899,104.1280,0.18949,0.06222,pulse:0+5:0.160,107.1637,104.1280,-3.0357,2.1400,guidance,0,
2.998,105.1390,0.19076,0.06571,pulse:0+5:0.160,107.1637,105.1390,-2.0247,2.1063,guidance,0,
3.101,106.1955,0.19098,0.06675,pulse:0+5:0.160,107.1637,106.1955,-0.9682,2.1076,guidance,0,
3.199,107.1720,0.19099,0.06901,pulse:0+5:0.160,107.1637,107.1720,0.0083,2.2870,guidance,0,
3.303,108.2174,0.19218,0.07121,pulse:0+5:0.160,107.1637,108.2174,1.0537,2.0889,guidance,0,
3.397,109.1859,0.19313,0.07354,pulse:0+5:0.160,107.1637,109.1859,2.0222,2.2648,guidance,0,
3.499,110.2094,0.19371,0.07547,pulse:0+5:0.160,113.3129,110.2094,-3.1035,2.1195,guidance,0,
3.603,111.2619,0.19379,0.07621,pulse:0+5:0.160,113.3129,111.2619,-2.0510,2.0685,guidance,0,
3.699,112.2294,0.19211,0.07500,pulse:0+5:0.160,113.3129,112.2294,-1.0834,2.0375,guidance,0,
3.803,113.2857,0.19133,0.07429,pulse:0+5:0.160,113.3129,113.2857,-0.0272,2.0198,guidance,0,
3.900,114.2242,0.18995,0.07312,pulse:0+5:0.160,113.3129,114.2242,0.9113,2.1518,guidance,0,
3.998,115.1999,0.18864,0.07183,pulse:0+5:0.160,113.3129,115.1999,1.8870,2.0592,guidance,0,
4.101,116.2268,0.18779,0.06885,pulse:0+5:0.160,119.2344,116.2268,-3.0075,2.2052,guidance,0,
4.200,117.1926,0.18568,0.06725,pulse:0+5:0.160,119.2344,117.1926,-2.0418,2.1831,guidance,0,
4.300,118.1417,0.18332,0.06334,pulse:0+5:0.160,119.2344,118.1417,-1.0927,2.1474,guidance,0,
4.401,119.0801,0.18066,0.05900,pulse:0+5:0.160,119.2344,119.0801,-0.1543,2.0117,guidance,0,
4.500,119.9974,0.17699,0.05565,pulse:0+5:0.160,119.2344,119.9974,0.7630,1.9777,guidance,0,
4.600,120.9250,0.17515,0.05203,pulse:0+5:0.160,119.2344,120.9250,1.6907,2.0254,guidance,0,
4.649,121.3233,0.17371,0.05069,pulse:0+5:0.160,124.1042,121.3233,-2.7809,2.2220,guidance,0,
4.803,122.7283,0.17024,0.04619,pulse:0+5:0.160,124.1042,122.7283,-1.3759,2.0550,guidance,0,
4.898,123.5529,0.16669,0.04194,pulse:0+5:0.160,124.1042,123.5529,-0.5513,1.9926,guidance,0,
5.001,124.4271,0.16357,0.03894,pulse:0+5:0.160,124.1042,124.4271,0.3229,2.1303,guidance,0,
5.097,125.2385,0.16204,0.03713,pulse:0+5:0.160,124.1042,125.2385,1.1343,2.1095,guidance,0,
5.201,126.0910,0.16053,0.03585,pulse:0+5:0.160,128.6603,126.0910,-2.5693,2.1104,guidance,0,
5.302,126.9230,0.15880,0.03456,pulse:0+5:0.160,128.6603,126.9230,-1.7372,2.2034,guidance,0,
5.398,127.6906,0.15671,0.03355,pulse:0+5:0.160,128.6603,127.6906,-0.9697,2.0788,guidance,0,
5.501,128.5144,0.15558,0.03273,pulse:0+5:0.160,128.6603,128.5144,-0.1459,2.0115,guidance,0,
5.602,129.3402,0.15618,0.03370,pulse:0+5:0.160,128.6603,129.3402,0.6799,2.1544,guidance,0,
5.700,130.1377,0.15622,0.03397,pulse:0+5:0.160,128.6603,130.1377,1.4774,2.2108,guidance,0,
5.800,130.9461,0.15602,0.03453,pulse:0+5:0.160,133.4429,130.9461,-2.4968,2.1301,guidance,0,
5.902,131.7940,0.15678,0.03610,pulse:0+5:0.160,133.4429,131.7940,-1.6489,2.0553,guidance,0,
5.999,132.5926,0.15709,0.03823,pulse:0+5:0.160,133.4429,132.5926,-0.8503,2.0454,guidance,0,
6.097,133.3932,0.15745,0.03909,pulse:0+5:0.160,133.4429,133.3932,-0.0497,2.1573,guidance,0,
6.199,134.2532,0.15878,0.04227,pulse:0+5:0.160,133.4429,134.2532,0.8103,2.0540,guidance,0,
6.297,135.0652,0.16041,0.04464,pulse:0+5:0.160,133.4429,135.0652,1.6223,2.2416,guidance,0,
6.403,135.9796,0.16278,0.04727,pulse:0+5:0.160,138.5847,135.9796,-2.6051,2.2545,guidance,0,
6.502,136.8172,0.16448,0.05006,pulse:0+5:0.160,138.5847,136.8172,-1.7675,2.1351,guidance,0,
6.601,137.6990,0.16554,0.05193,pulse:0+5:0.160,138.5847,137.6990,-0.8857,1.9878,guidance,0,
6.702,138.5888,0.16619,0.05278,pulse:0+5:0.160,138.5847,138.5888,0.0041,2.0302,guidance,0,
6.802,139.4764,0.16824,0.05534,pulse:0+5:0.160,138.5847,139.4764,0.8917,2.0680,guidance,0,
6.901,140.3360,0.16970,0.05629,pulse:0+5:0.160,138.5847,140.3360,1.7513,2.0131,guidance,0,
6.998,141.2037,0.17077,0.05796,pulse:0+5:0.160,143.9369,141.2037,-2.7332,2.1193,guidance,0,
7.101,142.1418,0.17195,0.05930,pulse:0+5:0.160,143.9369,142.1418,-1.7951,2.1920,guidance,0,
7.197,143.0128,0.17106,0.05780,pulse:0+5:0.160,143.9369,143.0128,-0.9241,2.0950,guidance,0,
7.303,143.9544,0.17056,0.05803,pulse:0+5:0.160,143.9369,143.9544,0.0175,2.1002,guidance,0,
7.402,144.8701,0.17086,0.05758,pulse:0+5:0.160,143.9369,144.8701,0.9332,2.0772,guidance,0,
7.503,145.7983,0.16998,0.05795,pulse:0+5:0.160,148.5187,145.7983,-2.7204,2.1202,guidance,0,
7.602,146.6862,0.16941,0.05704,pulse:0+5:0.160,148.5187,146.6862,-1.8325,2.2172,guidance,0,
7.697,147.5484,0.16789,0.05603,pulse:0+5:0.160,148.5187,147.5484,-0.9703,2.0982,guidance,0,
7.800,148.4465,0.16552,0.05462,pulse:0+5:0.160,148.5187,148.4465,-0.0722,2.1040,guidance,0,
7.902,149.3646,0.16448,0.05466,pulse:0+5:0.160,148.5187,149.3646,0.8460,2.0660,guidance,0,
8.003,150.2332,0.16309,0.05459,pulse:0+5:0.160,148.5187,150.2332,1.7145,2.2177,guidance,0,
8.101,151.0622,0.16148,0.05404,pulse:0+5:0.320,155.1109,151.0622,-4.0487,2.0938,guidance,0,
8.200,151.9115,0.15988,0.05410,pulse:0+5:0.320,155.1109,151.9115,-3.1995,2.1924,guidance,0,
8.301,152.7703,0.15759,0.05260,pulse:0+5:0.320,155.1109,152.7703,-2.3407,2.0109,guidance,0,
8.400,153.5964,0.15574,0.05095,pulse:0+5:0.320,155.1109,153.5964,-1.5145,2.1825,guidance,0,
8.498,154.4016,0.15286,0.04928,pulse:0+5:0.320,155.1109,154.4016,-0.7093,2.2296,guidance,0,
8.602,155.2347,0.15093,0.04838,pulse:0+5:0.320,159.0179,155.2347,-3.7832,2.2437,guidance,0,
8.698,156.0056,0.15055,0.04820,pulse:0+5:0.320,159.0179,156.0056,-3.0123,2.0747,guidance,0,
8.799,156.8121,0.14796,0.04553,pulse:0+5:0.320,159.0179,156.8121,-2.2058,2.1749,guidance,0,
8.897,157.5746,0.14633,0.04394,pulse:0+5:0.320,159.0179,157.5746,-1.4433,1.9721,guidance,0,
8.998,158.3487,0.14421,0.04225,pulse:0+5:0.320,159.0179,158.3487,-0.6692,1.9439,guidance,0,
9.100,159.1338,0.14421,0.04093,pulse:0+5:0.320,159.0179,159.1338,0.1159,1.9440,guidance,0,
9.198,159.9164,0.14398,0.04106,pulse:0+5:0.320,163.5240,159.9164,-3.6076,1.9448,guidance,0,
9.302,160.7215,0.14441,0.04117,pulse:0+5:0.320,163.5240,160.7215,-2.8025,1.8945,guidance,0,
9.402,161.4760,0.14329,0.04028,pulse:0+5:0.320,163.5240,161.4760,-2.0480,2.1340,guidance,0,
9.500,162.2248,0.14298,0.03947,pulse:0+5:0.320,163.5240,162.2248,-1.2992,2.0653,guidance,0,
9.601,163.0049,0.14245,0.03826,pulse:0+5:0.320,163.5240,163.0049,-0.5191,2.0117,guidance,0,
9.698,163.7516,0.14195,0.03881,pulse:0+5:0.320,163.5240,163.7516,0.2276,2.0536,guidance,0,
9.801,164.5462,0.14275,0.04028,pulse:0+5:0.320,168.1221,164.5462,-3.5760,1.9396,guidance,0,
9.899,165.3117,0.14389,0.04059,pulse:0+5:0.320,168.1221,165.3117,-2.8104,1.8869,guidance,0,
10.003,166.1095,0.14308,0.04027,pulse:0+5:0.320,168.1221,166.1095,-2.0126,2.0071,guidance,0,
10.103,166.8755,0.14256,0.03981,pulse:0+5:0.320,168.1221,166.8755,-1.2466,1.9648,guidance,0,
10.199,167.6140,0.14164,0.03864,pulse:0+5:0.320,168.1221,167.6140,-0.5082,2.0666,guidance,0,
10.303,168.3888,0.14146,0.03896,pulse:0+5:0.320,171.9321,168.3888,-3.5433,2.1209,guidance,0,
10.402,169.1622,0.14133,0.03846,pulse:0+5:0.320,171.9321,169.1622,-2.7699,1.9932,guidance,0,
10.500,169.8953,0.14082,0.03799,pulse:0+5:0.320,171.9321,169.8953,-2.0368,2.1543,guidance,0,
10.600,170.6423,0.13905,0.03649,pulse:0+5:0.320,171.9321,170.6423,-1.2897,1.9392,guidance,0,
10.701,171.4041,0.13735,0.03448,pulse:0+5:0.320,171.9321,171.4041,-0.5280,2.1472,guidance,0,
10.798,172.1277,0.13728,0.03400,pulse:0+5:0.320,171.9321,172.1277,0.1957,2.0351,guidance,0,
10.900,172.8976,0.13617,0.03459,coast:0.320,176.3288,172.8976,-3.4312,2.1670,guidance,0,
11.000,173.6428,0.13626,0.03545,coast:0.320,176.3288,173.6428,-2.6861,1.9580,guidance,0,
11.100,174.3927,0.13580,0.03634,coast:0.320,176.3288,174.3927,-1.9361,2.0931,guidance,0,
11.201,175.1375,0.13518,0.03705,coast:0.320,176.3288,175.1375,-1.1913,1.9875,guidance,0,
11.298,175.8505,0.13503,0.03861,coast:0.320,176.3288,175.8505,-0.4783,2.0968,guidance,0,
11.400,176.5809,0.13541,0.03956,coast:0.320,176.3288,176.5809,0.2521,2.0543,guidance,0,
11.501,177.3355,0.13441,0.04107,coast:0.320,179.2773,177.3355,-1.9418,2.0287,guidance,0,
11.598,178.0665,0.13440,0.04167,coast:0.320,179.2773,178.0665,-1.2108,1.9237,guidance,0,
11.702,178.8399,0.13438,0.04308,coast:0.320,179.2773,178.8399,-0.4374,2.0967,guidance,0,
11.799,179.5425,0.13428,0.04379,coast:0.320,179.2773,179.5425,0.2652,2.0894,guidance,0,
11.899,179.7219,-0.13465,0.04526,coast:0.320,179.2773,179.7219,0.4446,2.1001,guidance,0,
11.999,178.9703,-0.13466,0.04572,coast:0.320,179.2773,178.9703,-0.3070,1.9667,guidance,0,
12.100,178.2064,-0.13478,0.04662,coast:0.320,174.8103,178.2064,3.3962,2.0805,guidance,0,
12.201,177.4524,-0.13531,0.04698,coast:0.320,174.8103,177.4524,2.6421,2.1486,guidance,0,
12.303,176.6942,-0.13568,0.04726,coast:0.320,174.8103,176.6942,1.8839,2.1592,guidance,0,
12.398,175.9696,-0.13647,0.04667,coast:0.320,174.8103,175.9696,1.1594,1.9556,guidance,0,
12.500,175.2188,-0.13664,0.04767,coast:0.320,174.8103,175.2188,0.4086,2.0082,guidance,0,
12.597,174.4740,-0.13732,0.04725,coast:0.320,174.8103,174.4740,-0.3362,2.0009,guidance,0,
12.699,173.6864,-0.13774,0.04722,coast:0.320,170.2166,173.6864,3.4698,2.0299,guidance,0,
12.801,172.9101,-0.13727,0.04669,coast:0.320,170.2166,172.9101,2.6935,1.9471,guidance,0,
12.898,172.1618,-0.13809,0.04705,coast:0.320,170.2166,172.1618,1.9453,2.1076,guidance,0,
12.997,171.3896,-0.13845,0.04702,coast:0.320,170.2166,171.3896,1.1731,2.1346,guidance,0,
13.098,170.6210,-0.13868,0.04638,coast:0.320,170.2166,170.6210,0.4045,2.1280,guidance,0,
13.198,169.8657,-0.13815,0.04615,coast:0.320,170.2166,169.8657,-0.3508,1.9649,guidance,0,
13.298,169.0708,-0.13816,0.04570,coast:0.320,165.5912,169.0708,3.4797,2.0894,guidance,0,
13.401,168.2831,-0.13789,0.04539,coast:0.320,165.5912,168.2831,2.6919,2.0067,guidance,0,
13.497,167.5430,-0.13719,0.04413,coast:0.320,165.5912,167.5430,1.9518,1.9634,guidance,0,
13.603,166.7574,-0.13631,0.04340,coast:0.320,165.5912,166.7574,1.1662,1.8847,guidance,0,
13.703,166.0177,-0.13614,0.04245,coast:0.320,165.5912,166.0177,0.4265,2.1253,guidance,0,
13.799,165.3042,-0.13428,0.04195,coast:0.320,161.9221,165.3042,3.3821,2.1737,guidance,0,
13.898,164.5370,-0.13385,0.04126,coast:0.320,161.9221,164.5370,2.6149,1.9566,guidance,0,
14.002,163.7780,-0.13288,0.04022,coast:0.320,161.9221,163.7780,1.8559,1.8980,guidance,0,
14.103,163.0347,-0.13141,0.03877,coast:0.320,161.9221,163.0347,1.1126,1.9442,guidance,0,
14.201,162.3139,-0.13066,0.03883,coast:0.320,161.9221,162.3139,0.3918,1.9837,guidance,0,
14.299,161.5975,-0.12992,0.03827,coast:0.320,158.3249,161.5975,3.2726,2.0844,guidance,0,
14.401,160.8455,-0.12861,0.03767,coast:0.320,158.3249,160.8455,2.5206,2.1662,guidance,0,
14.499,160.1511,-0.12838,0.03833,coast:0.320,158.3249,160.1511,1.8263,2.0587,guidance,0,
14.601,159.4069,-0.12744,0.03739,coast:0.320,158.3249,159.4069,1.0820,2.0959,guidance,0,
14.703,158.6909,-0.12695,0.03764,coast:0.320,158.3249,158.6909,0.3661,1.9927,guidance,0,
14.798,158.0261,-0.12621,0.03786,coast:0.320,158.3249,158.0261,-0.2988,2.1601,guidance,0,
14.897,157.3334,-0.12568,0.03862,coast:0.320,154.1674,157.3334,3.1660,2.0188,guidance,0,
14.998,156.6292,-0.12617,0.03921,coast:0.320,154.1674,156.6292,2.4617,1.9800,guidance,0,
15.100,155.9324,-0.12618,0.03966,coast:0.320,154.1674,155.9324,1.7650,2.0388,guidance,0,
15.197,155.2468,-0.12626,0.04029,coast:0.320,154.1674,155.2468,1.0794,1.9436,guidance,0,
15.302,154.5103,-0.12717,0.04165,coast:0.320,154.1674,154.5103,0.3428,1.8832,guidance,0,
15.397,153.8173,-0.12712,0.04165,coast:0.320,154.1674,153.8173,-0.3501,2.0280,guidance,0,
15.502,153.0645,-0.12839,0.04262,coast:0.320,149.8306,153.0645,3.2338,2.0091,guidance,0,
15.602,152.3410,-0.12879,0.04402,coast:0.320,149.8306,152.3410,2.5104,1.9854,guidance,0,
15.697,151.6431,-0.12942,0.04538,coast:0.320,149.8306,151.6431,1.8124,2.1351,guidance,0,
15.801,150.8624,-0.13093,0.04609,coast:0.320,149.8306,150.8624,1.0317,2.0513,guidance,0,
15.901,150.1053,-0.13180,0.04634,coast:0.320,149.8306,150.1053,0.2747,2.0988,guidance,0,
16.003,149.3634,-0.13264,0.04893,coast:0.320,146.0237,149.3634,3.3397,2.0315,guidance,0,
16.097,148.6484,-0.13353,0.04873,coast:0.320,146.0237,148.6484,2.6247,2.1709,guidance,0,
16.202,147.8514,-0.13379,0.04998,coast:0.320,146.0237,147.8514,1.8278,2.1214,guidance,0,
16.300,147.0966,-0.13526,0.05034,coast:0.320,146.0237,147.0966,1.0729,1.9289,guidance,0,
16.398,146.3460,-0.13487,0.05135,coast:0.320,146.0237,146.3460,0.3223,1.9295,guidance,0,
16.501,145.5638,-0.13566,0.05134,coast:0.320,146.0237,145.5638,-0.4599,1.9494,guidance,0,
16.602,144.7898,-0.13573,0.05249,coast:0.320,141.3731,144.7898,3.4166,1.8880,guidance,0,
16.700,144.0298,-0.13551,0.05267,coast:0.320,141.3731,144.0298,2.6567,1.9928,guidance,0,
16.803,143.2510,-0.13529,0.05273,coast:0.320,141.3731,143.2510,1.8779,2.0815,guidance,0,
16.898,142.5230,-0.13481,0.05327,coast:0.320,141.3731,142.5230,1.1499,1.9250,guidance,0,
17.002,141.7557,-0.13433,0.05366,coast:0.320,141.3731,141.7557,0.3825,2.1310,guidance,0,
17.099,141.0536,-0.13377,0.05256,coast:0.320,141.3731,141.0536,-0.3195,2.1068,guidance,0,
17.199,140.3173,-0.13224,0.05324,coast:0.320,136.9889,140.3173,3.3283,1.9156,guidance,0,
17.300,139.5647,-0.13207,0.05335,coast:0.320,136.9889,139.5647,2.5758,1.9526,guidance,0,
17.401,138.8121,-0.13147,0.05324,coast:0.320,136.9889,138.8121,1.8232,1.9826,guidance,0,
17.498,138.0992,-0.13033,0.05263,coast:0.320,136.9889,138.0992,1.1103,2.1552,guidance,0,
17.599,137.3585,-0.12911,0.05324,coast:0.320,136.9889,137.3585,0.3695,2.1408,guidance,0,
17.700,136.6053,-0.12769,0.05215,coast:0.320,133.3914,136.6053,3.2139,1.9215,guidance,0,
17.798,135.8995,-0.12726,0.05204,coast:0.320,133.3914,135.8995,2.5081,2.0363,guidance,0,
17.901,135.1580,-0.12661,0.05176,coast:0.320,133.3914,135.1580,1.7666,2.0668,guidance,0,
18.002,134.4350,-0.12557,0.05131,coast:0.320,133.3914,134.4350,1.0436,2.1683,guidance,0,
18.103,133.7331,-0.12505,0.05121,coast:0.320,133.3914,133.7331,0.3417,2.0168,guidance,0,
18.202,133.0287,-0.12439,0.04989,coast:0.320,129.8977,133.0287,3.1310,1.9711,guidance,0,
18.301,132.3459,-0.12397,0.05054,coast:0.320,129.8977,132.3459,2.4483,1.9010,guidance,0,
18.399,131.6569,-0.12412,0.05010,coast:0.320,129.8977,131.6569,1.7592,1.8721,guidance,0,
18.502,130.9371,-0.12411,0.04976,coast:0.320,129.8977,130.9371,1.0394,2.0067,guidance,0,
18.601,130.2383,-0.12364,0.04964,coast:0.320,129.8977,130.2383,0.3406,2.1430,guidance,0,
18.699,129.5615,-0.12394,0.04996,coast:0.320,129.8977,129.5615,-0.3361,2.0240,guidance,0,
18.803,128.8242,-0.12495,0.04949,coast:0.320,125.6794,128.8242,3.1447,2.0370,guidance,0,
18.898,128.1524,-0.12533,0.04988,coast:0.320,125.6794,128.1524,2.4730,2.1314,guidance,0,
19.002,127.4108,-0.12559,0.05054,coast:0.320,125.6794,127.4108,1.7313,1.9634,guidance,0,
19.101,126.7390,-0.12586,0.05026,coast:0.320,125.6794,126.7390,1.0595,1.9816,guidance,0,
19.202,126.0086,-0.12619,0.05056,coast:0.320,125.6794,126.0086,0.3292,1.9841,guidance,0,
19.298,125.3201,-0.12702,0.05100,coast:0.320,125.6794,125.3201,-0.3593,1.8762,guidance,0,
19.400,124.5797,-0.12716,0.05150,coast:0.320,121.3803,124.5797,3.1994,2.0238,guidance,0,
19.499,123.8673,-0.12785,0.05192,coast:0.320,121.3803,123.8673,2.4870,1.8855,guidance,0,
19.599,123.1526,-0.12822,0.05239,coast:0.320,121.3803,123.1526,1.7723,2.1310,guidance,0,
19.702,122.4213,-0.12787,0.05344,coast:0.320,121.3803,122.4213,1.0410,2.0222,guidance,0,
19.800,121.6977,-0.12826,0.05380,coast:0.320,121.3803,121.6977,0.3174,2.1561,guidance,0,
19.901,120.9663,-0.12803,0.05410,pulse:5:0.320,117.7593,120.9663,3.2070,1.9689,guidance,0,
19.998,120.2451,-0.12812,0.05507,pulse:5:0.320,117.7593,120.2451,2.4859,2.1177,guidance,0,
20.099,119.5118,-0.12728,0.05545,pulse:5:0.320,117.7593,119.5118,1.7526,1.9876,guidance,0,
20.200,118.7786,-0.12667,0.05593,pulse:5:0.320,117.7593,118.7786,1.0193,1.9544,guidance,0,
20.301,118.0764,-0.12527,0.05705,pulse:5:0.320,117.7593,118.0764,0.3171,1.9654,guidance,0,
20.402,117.3600,-0.12455,0.05768,coast:0.320,114.2282,117.3600,3.1318,1.9264,guidance,0,
20.497,116.7062,-0.12349,0.05804,coast:0.320,114.2282,116.7062,2.4780,1.9958,guidance,0,
20.601,115.9749,-0.12339,0.05866,coast:0.320,114.2282,115.9749,1.7467,2.0532,guidance,0,
20.702,115.2886,-0.12332,0.05984,coast:0.320,114.2282,115.2886,1.0604,2.1474,guidance,0,
20.803,114.5821,-0.12191,0.06044,coast:0.320,114.2282,114.5821,0.3539,2.0364,guidance,0,
20.900,113.8950,-0.12108,0.06085,coast:0.320,114.2282,113.8950,-0.3332,1.9049,guidance,0,
20.998,113.2149,-0.12112,0.06210,pulse:5:0.320,110.1846,113.2149,3.0303,1.9224,guidance,0,
21.100,112.4882,-0.12052,0.06264,pulse:5:0.320,110.1846,112.4882,2.3036,1.9034,guidance,0,
21.203,111.7924,-0.11913,0.06261,pulse:5:0.320,110.1846,111.7924,1.6078,2.0389,guidance,0,
21.301,111.1276,-0.11912,0.06339,pulse:5:0.320,110.1846,111.1276,0.9430,1.9099,guidance,0,
21.403,110.4367,-0.11682,0.06303,pulse:5:0.320,110.1846,110.4367,0.2522,2.0589,guidance,0,
21.502,109.7599,-0.11671,0.06416,coast:0.320,106.8278,109.7599,2.9321,2.0412,guidance,0,
21.598,109.1182,-0.11677,0.06453,coast:0.320,106.8278,109.1182,2.2904,1.8958,guidance,0,
21.701,108.4251,-0.11703,0.06359,coast:0.320,106.8278,108.4251,1.5973,2.0843,guidance,0,
21.799,107.7769,-0.11704,0.06453,coast:0.320,106.8278,107.7769,0.9491,2.0923,guidance,0,
21.902,107.1158,-0.11727,0.06509,coast:0.320,106.8278,107.1158,0.2880,1.9637,guidance,0,
22.002,106.4516,-0.11757,0.06469,pulse:5:0.320,103.5126,106.4516,2.9391,1.9057,guidance,0,
22.102,105.7690,-0.11726,0.06457,pulse:5:0.320,103.5126,105.7690,2.2564,2.0432,guidance,0,
22.198,105.1142,-0.11711,0.06474,pulse:5:0.320,103.5126,105.1142,1.6017,2.0026,guidance,0,
22.297,104.4378,-0.11654,0.06438,pulse:5:0.320,103.5126,104.4378,0.9253,2.1425,guidance,0,
22.398,103.7727,-0.11656,0.06459,pulse:5:0.320,103.5126,103.7727,0.2602,2.0102,guidance,0,
22.503,103.0544,-0.11641,0.06442,pulse:0+5:0.320,100.1511,103.0544,2.9033,2.0373,guidance,0,
22.603,102.4028,-0.11634,0.06390,pulse:0+5:0.320,100.1511,102.4028,2.2517,2.0093,guidance,0,
22.702,101.7550,-0.11517,0.06361,pulse:0+5:0.320,100.1511,101.7550,1.6039,2.0490,guidance,0,
22.802,101.1008,-0.11367,0.06235,pulse:0+5:0.320,100.1511,101.1008,0.9497,2.0267,guidance,0,
22.900,100.4595,-0.11306,0.06129,pulse:0+5:0.320,100.1511,100.4595,0.3084,2.0149,guidance,0,
23.000,99.8242,-0.11230,0.06021,pulse:0+5:0.320,100.1511,99.8242,-0.3269,1.8922,guidance,0,
23.101,99.1612,-0.11163,0.06098,pulse:0+5:0.320,96.3776,99.1612,2.7836,2.0261,guidance,0,
23.198,98.5551,-0.11176,0.06056,pulse:0+5:0.320,96.3776,98.5551,2.1776,2.1402,guidance,0,
23.302,97.9029,-0.11006,0.06042,pulse:0+5:0.320,96.3776,97.9029,1.5253,2.0634,guidance,0,
23.398,97.2897,-0.10870,0.05993,pulse:0+5:0.320,96.3776,97.2897,0.9122,2.1009,guidance,0,
23.499,96.6674,-0.10775,0.05914,pulse:0+5:0.320,96.3776,96.6674,0.2898,1.9474,guidance,0,
23.601,96.0525,-0.10613,0.05882,pulse:0+5:0.320,96.3776,96.0525,-0.3251,1.9486,guidance,0,
23.700,95.4576,-0.10569,0.05939,coast:0.320,92.8036,95.4576,2.6540,1.8450,guidance,0,
23.802,94.8343,-0.10571,0.06016,coast:0.320,92.8036,94.8343,2.0307,2.0374,guidance,0,
23.902,94.2205,-0.10446,0.06017,coast:0.320,92.8036,94.2205,1.4168,2.0782,guidance,0,
24.003,93.6240,-0.10433,0.06153,coast:0.320,92.8036,93.6240,0.8204,2.1271,guidance,0,
24.101,93.0457,-0.10391,0.06209,coast:0.320,92.8036,93.0457,0.2420,2.0895,guidance,0,
24.203,92.4320,-0.10384,0.06248,pulse:5:0.320,89.8407,92.4320,2.5914,2.0436,guidance,0,
24.297,91.8723,-0.10334,0.06404,pulse:5:0.320,89.8407,91.8723,2.0316,2.0223,guidance,0,
24.401,91.2929,-0.10253,0.06438,pulse:5:0.320,89.8407,91.2929,1.4522,2.0454,guidance,0,
24.501,90.7200,-0.10122,0.06623,pulse:5:0.320,89.8407,90.7200,0.8794,1.8819,guidance,0,
