t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
47.302,172.1669,0.07607,0.00619,pulse:0+5:0.160,172.9237,172.1669,-0.7568,1.3066,guidance,0,
47.400,172.5832,0.07438,0.00764,pulse:0+5:0.160,172.9237,172.5832,-0.3405,1.4339,guidance,0,
47.502,172.9974,0.07295,0.00770,pulse:0+5:0.160,172.9237,172.9974,0.0736,1.2747,guidance,0,
47.602,173.4067,0.07289,0.00807,pulse:0+5:0.160,172.9237,173.4067,0.4829,1.3742,guidance,0,
47.700,173.7923,0.07336,0.00878,pulse:0+5:0.160,172.9237,173.7923,0.8686,1.4648,guidance,0,
47.802,174.1983,0.07286,0.00914,pulse:0+5:0.320,176.0065,174.1983,-1.8082,1.5133,guidance,0,
47.897,174.5786,0.07210,0.00933,pulse:0+5:0.320,176.0065,174.5786,-1.4279,1.5155,guidance,0,
48.003,175.0248,0.07108,0.01077,pulse:0+5:0.320,176.0065,175.0248,-0.9817,1.4040,guidance,0,
48.098,175.4028,0.06908,0.01144,pulse:0+5:0.320,176.0065,175.4028,-0.6037,1.4172,guidance,0,
48.197,175.7970,0.06819,0.01272,pulse:0+5:0.320,176.0065,175.7970,-0.2095,1.3250,guidance,0,
48.299,176.2005,0.06732,0.01329,pulse:0+5:0.320,176.0065,176.2005,0.1940,1.2987,guidance,0,
48.400,176.6017,0.06663,0.01299,pulse:0:0.320,178.2614,176.6017,-1.6598,1.3927,guidance,0,
48.500,176.9550,0.06682,0.01298,pulse:0:0.320,178.2614,176.9550,-1.3065,1.3349,guidance,0,
48.599,177.3286,0.06669,0.01358,pulse:0:0.320,178.2614,177.3286,-0.9328,1.3296,guidance,0,
48.700,177.7067,0.06463,0.01380,pulse:0:0.320,178.2614,177.7067,-0.5547,1.2383,guidance,0,
48.797,178.0502,0.06335,0.01345,pulse:0:0.320,178.2614,178.0502,-0.2112,1.4205,guidance,0,
48.897,178.4097,0.06290,0.01319,pulse:0:0.320,178.2614,178.4097,0.1483,1.4158,guidance,0,
49.002,178.8059,0.06270,0.01286,coast:0.320,179.6130,178.8059,-0.8071,1.2681,guidance,0,
49.102,179.1694,0.06358,0.01310,coast:0.320,179.6130,179.1694,-0.4436,1.2348,guidance,0,
49.201,179.5122,0.06312,0.01210,coast:0.320,179.6130,179.5122,-0.1008,1.3321,guidance,0,
49.302,179.8993,0.06336,0.01214,coast:0.320,179.6130,179.8993,0.2863,1.3169,guidance,0,
49.397,179.7326,-0.06423,0.01140,coast:0.320,179.6130,179.7326,0.1196,1.3260,guidance,0,
49.502,179.3534,-0.06410,0.01062,coast:0.320,179.6130,179.3534,-0.2596,1.2367,guidance,0,
49.602,178.9783,-0.06484,0.01073,pulse:0:0.320,177.3639,178.9783,1.6145,1.3665,guidance,0,
49.701,178.6306,-0.06474,0.00989,pulse:0:0.320,177.3639,178.6306,1.2667,1.3120,guidance,0,
49.797,178.2754,-0.06491,0.01055,pulse:0:0.320,177.3639,178.2754,0.9116,1.3283,guidance,0,
49.897,177.8993,-0.06291,0.00983,pulse:0:0.320,177.3639,177.8993,0.5355,1.3286,guidance,0,
50.000,177.5374,-0.06288,0.00869,pulse:0:0.320,177.3639,177.5374,0.1736,1.3792,guidance,0,
50.099,177.1692,-0.06251,0.00944,pulse:0:0.320,177.3639,177.1692,-0.1947,1.4034,guidance,0,
50.199,176.8177,-0.06312,0.00958,pulse:1+3:0.160,175.8012,176.8177,1.0165,1.4043,guidance,0,
50.298,176.4562,-0.06296,0.00991,pulse:1+3:0.160,175.8012,176.4562,0.6550,1.3430,guidance,0,
50.401,176.1004,-0.06393,0.00979,pulse:1+3:0.160,175.8012,176.1004,0.2992,1.2588,guidance,0,
50.500,175.7193,-0.06515,0.01033,pulse:1+3:0.160,175.8012,175.7193,-0.0818,1.2290,guidance,0,
50.599,175.3415,-0.06579,0.00907,pulse:1+3:0.160,175.8012,175.3415,-0.4597,1.2456,guidance,0,
50.698,174.9708,-0.06525,0.01021,pulse:1+3:0.160,175.8012,174.9708,-0.8303,1.3727,guidance,0,
50.802,174.5770,-0.06642,0.01084,pulse:1+3:0.160,173.5076,174.5770,1.0694,1.4491,guidance,0,
50.901,174.1988,-0.06633,0.01099,pulse:1+3:0.160,173.5076,174.1988,0.6912,1.3660,guidance,0,
50.998,173.8354,-0.06688,0.01130,pulse:1+3:0.160,173.5076,173.8354,0.3278,1.3539,guidance,0,
51.100,173.4674,-0.06784,0.01164,pulse:1+3:0.160,173.5076,173.4674,-0.0402,1.4594,guidance,0,
51.199,173.0858,-0.06821,0.01239,pulse:1+3:0.160,173.5076,173.0858,-0.4218,1.3136,guidance,0,
51.297,172.6918,-0.06707,0.01253,pulse:1+3:0.160,173.5076,172.6918,-0.8158,1.3472,guidance,0,
51.401,172.2976,-0.06718,0.01292,pulse:1+3:0.160,171.2160,172.2976,1.0816,1.4002,guidance,0,
51.503,171.9195,-0.06715,0.01259,pulse:1+3:0.160,171.2160,171.9195,0.7035,1.3352,guidance,0,
51.598,171.5366,-0.06779,0.01258,pulse:1+3:0.160,171.2160,171.5366,0.3206,1.3218,guidance,0,
51.698,171.1397,-0.06870,0.01275,pulse:1+3:0.160,171.2160,171.1397,-0.0763,1.3064,guidance,0,
51.798,170.7585,-0.06792,0.01300,pulse:1+3:0.160,171.2160,170.7585,-0.4575,1.4311,guidance,0,
51.902,170.3461,-0.06790,0.01262,pulse:1+3:0.160,169.2529,170.3461,1.0932,1.4411,guidance,0,
51.997,169.9587,-0.06732,0.01282,pulse:1+3:0.160,169.2529,169.9587,0.7058,1.2638,guidance,0,
52.098,169.5689,-0.06757,0.01295,pulse:1+3:0.160,169.2529,169.5689,0.3161,1.2885,guidance,0,
52.197,169.1492,-0.06825,0.01286,pulse:1+3:0.160,169.2529,169.1492,-0.1036,1.2005,guidance,0,
52.301,168.7581,-0.06792,0.01273,pulse:1+3:0.160,169.2529,168.7581,-0.4948,1.3584,guidance,0,
52.403,168.3698,-0.06760,0.01227,pulse:1+3:0.160,167.2815,168.3698,1.0883,1.4210,guidance,0,
52.499,168.0166,-0.06672,0.01247,pulse:1+3:0.160,167.2815,168.0166,0.7351,1.4171,guidance,0,
52.600,167.6289,-0.06714,0.01198,pulse:1+3:0.160,167.2815,167.6289,0.3474,1.2319,guidance,0,
52.701,167.2433,-0.06808,0.01137,pulse:1+3:0.160,167.2815,167.2433,-0.0382,1.3355,guidance,0,
52.802,166.8692,-0.06720,0.01214,pulse:1+3:0.160,167.2815,166.8692,-0.4123,1.4081,guidance,0,
52.901,166.4732,-0.06735,0.01194,pulse:1+3:0.160,167.2815,166.4732,-0.8082,1.2554,guidance,0,
53.000,166.0941,-0.06597,0.01227,pulse:1+3:0.160,165.0320,166.0941,1.0622,1.3142,guidance,0,
53.103,165.7033,-0.06643,0.01204,pulse:1+3:0.160,165.0320,165.7033,0.6713,1.3026,guidance,0,
53.199,165.3422,-0.06644,0.01170,pulse:1+3:0.160,165.0320,165.3422,0.3102,1.2640,guidance,0,
53.298,164.9750,-0.06767,0.01178,pulse:1+3:0.160,165.0320,164.9750,-0.0570,1.3750,guidance,0,
53.401,164.5776,-0.06744,0.01232,pulse:1+3:0.160,165.0320,164.5776,-0.4544,1.3555,guidance,0,
53.499,164.1794,-0.06735,0.01219,pulse:1+3:0.160,165.0320,164.1794,-0.8526,1.2446,guidance,0,
53.600,163.7991,-0.06669,0.01284,pulse:1+3:0.160,162.7254,163.7991,1.0737,1.3974,guidance,0,
53.701,163.4125,-0.06701,0.01270,pulse:1+3:0.160,162.7254,163.4125,0.6871,1.2679,guidance,0,
53.799,163.0403,-0.06804,0.01255,pulse:1+3:0.160,162.7254,163.0403,0.3150,1.2835,guidance,0,
53.900,162.6382,-0.06852,0.01300,pulse:1+3:0.160,162.7254,162.6382,-0.0871,1.2833,guidance,0,
54.000,162.2530,-0.06868,0.01324,pulse:1+3:0.160,162.7254,162.2530,-0.4723,1.2289,guidance,0,
54.097,161.8599,-0.06894,0.01308,pulse:1+3:0.160,162.7254,161.8599,-0.8654,1.1744,guidance,0,
54.197,161.4653,-0.06948,0.01309,pulse:1+4:0.160,160.3445,161.4653,1.1208,1.2694,guidance,0,
54.299,161.0500,-0.06969,0.01352,pulse:1+4:0.160,160.3445,161.0500,0.7055,1.3696,guidance,0,
54.402,160.6329,-0.07084,0.01320,pulse:1+4:0.160,160.3445,160.6329,0.2883,1.4169,guidance,0,
54.500,160.2488,-0.07297,0.01260,pulse:1+4:0.160,160.3445,160.2488,-0.0957,1.4280,guidance,0,
54.602,159.8371,-0.07314,0.01267,pulse:1+4:0.160,160.3445,159.8371,-0.5075,1.4237,guidance,0,
54.698,159.4246,-0.07326,0.01240,pulse:1+4:0.160,158.2430,159.4246,1.1816,1.2325,guidance,0,
54.799,159.0099,-0.07327,0.01199,pulse:1+4:0.160,158.2430,159.0099,0.7669,1.2632,guidance,0,
54.900,158.5907,-0.07404,0.01147,pulse:1+4:0.160,158.2430,158.5907,0.3477,1.3340,guidance,0,
54.998,158.1565,-0.07602,0.01096,pulse:1+4:0.160,158.2430,158.1565,-0.0865,1.1713,guidance,0,
55.099,157.7076,-0.07631,0.01103,pulse:1+4:0.160,158.2430,157.7076,-0.5354,1.2258,guidance,0,
55.201,157.2590,-0.07647,0.01044,pulse:1+4:0.160,156.0260,157.2590,1.2330,1.1738,guidance,0,
55.300,156.8265,-0.07697,0.01126,pulse:1+4:0.160,156.0260,156.8265,0.8005,1.1946,guidance,0,
55.397,156.3751,-0.07778,0.01019,pulse:1+4:0.160,156.0260,156.3751,0.3491,1.1590,guidance,0,
55.502,155.8914,-0.07879,0.00858,pulse:1+4:0.160,156.0260,155.8914,-0.1346,1.1721,guidance,0,
55.599,155.4539,-0.07886,0.00993,pulse:1+4:0.160,156.0260,155.4539,-0.5721,1.2647,guidance,0,
55.699,155.0003,-0.07841,0.00855,pulse:1+4:0.160,156.0260,155.0003,-1.0257,1.1699,guidance,0,
55.799,154.5510,-0.07848,0.00950,pulse:1+4:0.160,153.2859,154.5510,1.2652,1.2765,guidance,0,
55.900,154.0981,-0.07827,0.00932,pulse:1+4:0.160,153.2859,154.0981,0.8123,1.3427,guidance,0,
56.002,153.6207,-0.07901,0.00875,pulse:1+4:0.160,153.2859,153.6207,0.3349,1.2694,guidance,0,
56.102,153.1549,-0.07968,0.00890,pulse:1+4:0.160,153.2859,153.1549,-0.1310,1.1926,guidance,0,
56.203,152.6871,-0.07980,0.00874,pulse:1+4:0.160,153.2859,152.6871,-0.5988,1.2740,guidance,0,
56.301,152.2325,-0.07967,0.00916,pulse:1+4:0.160,150.9483,152.2325,1.2842,1.1502,guidance,0,
56.398,151.8105,-0.07909,0.00963,pulse:1+4:0.160,150.9483,151.8105,0.8622,1.1153,guidance,0,
56.502,151.3220,-0.07990,0.00935,pulse:1+4:0.160,150.9483,151.3220,0.3737,1.1732,guidance,0,
56.601,150.8685,-0.08057,0.00924,pulse:1+4:0.160,150.9483,150.8685,-0.0798,1.2737,guidance,0,
56.700,150.4004,-0.08079,0.00940,pulse:1+4:0.160,150.9483,150.4004,-0.5479,1.3785,guidance,0,
56.801,149.9353,-0.07968,0.00920,pulse:1+4:0.160,150.9483,149.9353,-1.0130,1.1786,guidance,0,
56.898,149.4668,-0.07919,0.00958,pulse:1+4:0.160,148.1902,149.4668,1.2766,1.2884,guidance,0,
56.999,149.0327,-0.07908,0.00998,pulse:1+4:0.160,148.1902,149.0327,0.8425,1.2452,guidance,0,
57.098,148.5882,-0.07972,0.00938,pulse:1+4:0.160,148.1902,148.5882,0.3979,1.2188,guidance,0,
57.199,148.1341,-0.08061,0.00912,pulse:1+4:0.160,148.1902,148.1341,-0.0561,1.1518,guidance,0,
57.302,147.6709,-0.07990,0.00986,pulse:1+4:0.160,148.1902,147.6709,-0.5193,1.2932,guidance,0,
57.402,147.2073,-0.08041,0.00922,pulse:1+4:0.160,145.9113,147.2073,1.2960,1.3007,guidance,0,
57.501,146.7665,-0.07975,0.00919,pulse:1+4:0.160,145.9113,146.7665,0.8552,1.1463,guidance,0,
57.600,146.2979,-0.08065,0.00979,pulse:1+4:0.160,145.9113,146.2979,0.3866,1.1511,guidance,0,
57.702,145.8300,-0.08061,0.00904,pulse:1+4:0.160,145.9113,145.8300,-0.0813,1.2570,guidance,0,
57.801,145.4017,-0.08158,0.00955,pulse:1+4:0.160,145.9113,145.4017,-0.5097,1.3052,guidance,0,
57.897,144.9542,-0.08130,0.00951,pulse:1+4:0.160,145.9113,144.9542,-0.9571,1.3217,guidance,0,
58.000,144.4868,-0.08152,0.00991,pulse:1+4:0.160,143.1730,144.4868,1.3138,1.2783,guidance,0,
58.100,144.0123,-0.08142,0.00995,pulse:1+4:0.160,143.1730,144.0123,0.8393,1.2589,guidance,0,
58.202,143.5293,-0.08210,0.00915,pulse:1+4:0.160,143.1730,143.5293,0.3563,1.2491,guidance,0,
58.299,143.0491,-0.08405,0.00981,pulse:1+4:0.160,143.1730,143.0491,-0.1239,1.1480,guidance,0,
58.402,142.5687,-0.08332,0.01020,pulse:1+4:0.160,143.1730,142.5687,-0.6043,1.2987,guidance,0,
58.498,142.1107,-0.08391,0.00975,pulse:1+4:0.160,143.1730,142.1107,-1.0623,1.3387,guidance,0,
58.603,141.5917,-0.08449,0.00967,pulse:1+4:0.160,140.2302,141.5917,1.3615,1.3756,guidance,0,
58.698,141.1395,-0.08401,0.00964,pulse:1+4:0.160,140.2302,141.1395,0.9092,1.2692,guidance,0,
58.797,140.6415,-0.08580,0.01033,pulse:1+4:0.160,140.2302,140.6415,0.4113,1.3179,guidance,0,
58.900,140.1524,-0.08717,0.01027,pulse:1+4:0.160,140.2302,140.1524,-0.0779,1.1871,guidance,0,
59.001,139.6451,-0.08726,0.01052,pulse:1+4:0.160,140.2302,139.6451,-0.5851,1.3168,guidance,0,
59.098,139.1430,-0.08743,0.01040,pulse:1+4:0.160,140.2302,139.1430,-1.0872,1.2150,guidance,0,
59.197,138.6537,-0.08788,0.01104,pulse:1+4:0.160,137.2380,138.6537,1.4157,1.2407,guidance,0,
59.300,138.1449,-0.08800,0.01069,pulse:1+4:0.160,137.2380,138.1449,0.9069,1.2625,guidance,0,
59.398,137.6512,-0.08915,0.01119,pulse:1+4:0.160,137.2380,137.6512,0.4131,1.1456,guidance,0,
59.499,137.1333,-0.09038,0.01142,pulse:1+4:0.160,137.2380,137.1333,-0.1047,1.2796,guidance,0,
59.601,136.6068,-0.09017,0.01166,pulse:1+4:0.160,137.2380,136.6068,-0.6312,1.3523,guidance,0,
59.701,136.1019,-0.09038,0.01172,pulse:1+4:0.160,134.6460,136.1019,1.4559,1.2604,guidance,0,
59.803,135.5822,-0.09023,0.01147,pulse:1+4:0.160,134.6460,135.5822,0.9362,1.1766,guidance,0,
59.902,135.0811,-0.09143,0.01130,pulse:1+4:0.160,134.6460,135.0811,0.4350,1.2171,guidance,0,
59.999,134.5664,-0.09249,0.01252,pulse:1+4:0.160,134.6460,134.5664,-0.0797,1.2308,guidance,0,
60.102,134.0263,-0.09231,0.01260,pulse:1+4:0.160,134.6460,134.0263,-0.6198,1.1565,guidance,0,
60.200,133.5094,-0.09220,0.01223,pulse:1+4:0.160,134.6460,133.5094,-1.1366,1.0934,guidance,0,
60.299,133.0008,-0.09152,0.01183,pulse:1+4:0.160,131.5267,133.0008,1.4741,1.1317,guidance,0,
60.401,132.4517,-0.09185,0.01189,pulse:1+4:0.160,131.5267,132.4517,0.9250,1.2151,guidance,0,
60.498,131.9389,-0.09239,0.01255,pulse:1+4:0.160,131.5267,131.9389,0.4122,1.1521,guidance,0,
60.602,131.3686,-0.09374,0.01273,pulse:1+4:0.160,131.5267,131.3686,-0.1581,1.0755,guidance,0,
60.701,130.8552,-0.09316,0.01251,pulse:1+4:0.160,131.5267,130.8552,-0.6715,1.0590,guidance,0,
60.802,130.3095,-0.09280,0.01291,pulse:1+4:0.160,128.8150,130.3095,1.4945,1.2528,guidance,0,
60.901,129.7905,-0.09242,0.01298,pulse:1+4:0.160,128.8150,129.7905,0.9755,1.2378,guidance,0,
60.999,129.2687,-0.09331,0.01304,pulse:1+4:0.160,128.8150,129.2687,0.4537,1.3012,guidance,0,
61.103,128.7088,-0.09405,0.01436,pulse:1+4:0.160,128.8150,128.7088,-0.1062,1.2215,guidance,0,
61.202,128.1702,-0.09384,0.01411,pulse:1+4:0.160,128.8150,128.1702,-0.6448,1.1998,guidance,0,
61.299,127.6543,-0.09310,0.01447,pulse:1+4:0.160,128.8150,127.6543,-1.1607,1.2309,guidance,0,
61.398,127.1201,-0.09290,0.01492,pulse:1+4:0.160,125.6240,127.1201,1.4961,1.2366,guidance,0,
61.502,126.5576,-0.09257,0.01450,pulse:1+4:0.160,125.6240,126.5576,0.9336,1.2575,guidance,0,
61.598,126.0560,-0.09311,0.01581,pulse:1+4:0.160,125.6240,126.0560,0.4320,1.1604,guidance,0,
61.701,125.5020,-0.09391,0.01633,pulse:1+4:0.160,125.6240,125.5020,-0.1220,1.2970,guidance,0,
61.798,124.9802,-0.09359,0.01669,pulse:1+4:0.160,125.6240,124.9802,-0.6438,1.1230,guidance,0,
61.897,124.4422,-0.09351,0.01741,pulse:1+4:0.160,125.6240,124.4422,-1.1818,1.2637,guidance,0,
61.999,123.8865,-0.09371,0.01726,pulse:1+4:0.160,122.3776,123.8865,1.5090,1.2965,guidance,0,
62.102,123.3448,-0.09366,0.01681,pulse:1+4:0.160,122.3776,123.3448,0.9672,1.1116,guidance,0,
62.201,122.8124,-0.09449,0.01824,pulse:1+4:0.160,122.3776,122.8124,0.4348,1.1081,guidance,0,
62.303,122.2665,-0.09555,0.01942,pulse:1+4:0.160,122.3776,122.2665,-0.1111,1.2031,guidance,0,
62.399,121.7334,-0.09505,0.01991,pulse:1+4:0.160,122.3776,121.7334,-0.6442,1.2990,guidance,0,
62.501,121.1718,-0.09518,0.01914,pulse:1+4:0.160,119.6393,121.1718,1.5325,1.2368,guidance,0,
62.600,120.6294,-0.09561,0.01970,pulse:1+4:0.160,119.6393,120.6294,0.9901,1.1569,guidance,0,
62.697,120.0851,-0.09655,0.02073,pulse:1+4:0.160,119.6393,120.0851,0.4458,1.2826,guidance,0,
62.798,119.5221,-0.09751,0.02116,pulse:1+4:0.160,119.6393,119.5221,-0.1172,1.2449,guidance,0,
62.900,118.9531,-0.09851,0.02140,pulse:1+4:0.160,119.6393,118.9531,-0.6862,1.1087,guidance,0,
63.000,118.4018,-0.09790,0.02041,pulse:1+4:0.160,119.6393,118.4018,-1.2375,1.1211,guidance,0,
63.101,117.8277,-0.09830,0.02098,coast:0.320,115.3511,117.8277,2.4766,1.1188,guidance,0,
63.200,117.2644,-0.09832,0.02097,coast:0.320,115.3511,117.2644,1.9133,1.0651,guidance,0,
63.302,116.7032,-0.09854,0.02111,coast:0.320,115.3511,116.7032,1.3521,1.0933,guidance,0,
63.397,116.1758,-0.09794,0.02054,coast:0.320,115.3511,116.1758,0.8247,1.0556,guidance,0,
63.502,115.5728,-0.09873,0.02043,coast:0.320,115.3511,115.5728,0.2217,1.1061,guidance,0,
63.600,115.0128,-0.09852,0.02027,coast:0.320,115.3511,115.0128,-0.3383,1.2209,guidance,0,
63.703,114.4321,-0.09848,0.02037,coast:0.320,111.9509,114.4321,2.4812,1.1590,guidance,0,
63.798,113.8824,-0.09923,0.02030,coast:0.320,111.9509,113.8824,1.9315,1.1339,guidance,0,
63.897,113.3052,-0.09885,0.02087,coast:0.320,111.9509,113.3052,1.3543,1.0921,guidance,0,
63.998,112.7438,-0.09933,0.02082,coast:0.320,111.9509,112.7438,0.7929,1.1877,guidance,0,
64.097,112.1637,-0.09930,0.02040,coast:0.320,111.9509,112.1637,0.2128,1.2456,guidance,0,
64.200,111.5726,-0.09988,0.02092,coast:0.320,111.9509,111.5726,-0.3783,1.1233,guidance,0,
64.301,110.9958,-0.09982,0.02109,coast:0.320,108.4811,110.9958,2.5147,1.2824,guidance,0,
64.401,110.4192,-0.09899,0.02191,coast:0.320,108.4811,110.4192,1.9380,1.2616,guidance,0,
64.497,109.8683,-0.09923,0.02193,coast:0.320,108.4811,109.8683,1.3871,1.1231,guidance,0,
64.598,109.2780,-0.09891,0.02184,coast:0.320,108.4811,109.2780,0.7968,1.1831,guidance,0,
64.698,108.7167,-0.09909,0.02197,coast:0.320,108.4811,108.7167,0.2356,1.2755,guidance,0,
64.798,108.1414,-0.09931,0.02237,coast:0.320,108.4811,108.1414,-0.3397,1.3205,guidance,0,
64.899,107.5507,-0.09952,0.02291,coast:0.320,105.0437,107.5507,2.5070,1.1982,guidance,0,
65.002,106.9950,-0.09848,0.02256,coast:0.320,105.0437,106.9950,1.9513,1.1380,guidance,0,
65.098,106.4457,-0.09881,0.02373,coast:0.320,105.0437,106.4457,1.4020,1.1911,guidance,0,
65.202,105.8580,-0.09897,0.02365,coast:0.320,105.0437,105.8580,0.8143,1.2266,guidance,0,
65.300,105.3166,-0.09876,0.02454,coast:0.320,105.0437,105.3166,0.2729,1.2528,guidance,0,
65.400,104.7583,-0.09834,0.02469,coast:0.320,102.2814,104.7583,2.4769,1.1092,guidance,0,
65.502,104.1793,-0.09832,0.02482,coast:0.320,102.2814,104.1793,1.8979,1.2072,guidance,0,
65.599,103.6353,-0.09746,0.02533,coast:0.320,102.2814,103.6353,1.3539,1.2890,guidance,0,
65.703,103.0368,-0.09748,0.02542,coast:0.320,102.2814,103.0368,0.7554,1.2626,guidance,0,
65.801,102.4890,-0.09738,0.02553,coast:0.320,102.2814,102.4890,0.2076,1.2870,guidance,0,
65.900,101.9590,-0.09739,0.02513,coast:0.320,99.5063,101.9590,2.4527,1.1818,guidance,0,
65.998,101.4010,-0.09754,0.02588,coast:0.320,99.5063,101.4010,1.8947,1.1206,guidance,0,
66.102,100.8326,-0.09629,0.02620,coast:0.320,99.5063,100.8326,1.3263,1.0521,guidance,0,
66.201,100.3026,-0.09713,0.02622,coast:0.320,99.5063,100.3026,0.7963,1.2105,guidance,0,
66.302,99.7399,-0.09639,0.02613,coast:0.320,99.5063,99.7399,0.2336,1.1695,guidance,0,
66.403,99.1928,-0.09658,0.02570,coast:0.320,96.7606,99.1928,2.4322,1.2658,guidance,0,
66.502,98.6370,-0.09673,0.02578,coast:0.320,96.7606,98.6370,1.8764,1.0953,guidance,0,
66.599,98.1087,-0.09716,0.02547,coast:0.320,96.7606,98.1087,1.3481,1.2174,guidance,0,
66.703,97.5263,-0.09620,0.02587,coast:0.320,96.7606,97.5263,0.7656,1.0832,guidance,0,
66.797,97.0128,-0.09664,0.02597,coast:0.320,96.7606,97.0128,0.2522,1.2166,guidance,0,
66.898,96.4479,-0.09645,0.02587,coast:0.320,96.7606,96.4479,-0.3127,1.2923,guidance,0,
67.000,95.8754,-0.09681,0.02579,coast:0.320,93.4375,95.8754,2.4379,1.2733,guidance,0,
67.101,95.3268,-0.09621,0.02619,coast:0.320,93.4375,95.3268,1.8893,1.2269,guidance,0,
67.200,94.7922,-0.09613,0.02614,coast:0.320,93.4375,94.7922,1.3547,1.3078,guidance,0,
67.299,94.2595,-0.09638,0.02693,coast:0.320,93.4375,94.2595,0.8220,1.1446,guidance,0,
67.401,93.6865,-0.09611,0.02704,coast:0.320,93.4375,93.6865,0.2490,1.1127,guidance,0,
67.500,93.1333,-0.09626,0.02691,coast:0.320,93.4375,93.1333,-0.3043,1.2172,guidance,0,
67.549,92.8644,-0.09626,0.02726,coast:0.320,90.4408,92.8644,2.4235,1.2717,guidance,0,
67.702,92.0251,-0.09642,0.02815,coast:0.320,90.4408,92.0251,1.5843,1.2609,guidance,0,
67.797,91.5019,-0.09636,0.02756,coast:0.320,90.4408,91.5019,1.0611,1.1391,guidance,0,
67.900,90.9384,-0.09667,0.02853,coast:0.320,90.4408,90.9384,0.4975,1.2480,guidance,0,
67.997,90.4014,-0.09609,0.02867,coast:0.320,90.4408,90.4014,-0.0395,1.1596,guidance,0,
68.100,89.8286,-0.09633,0.02888,coast:0.320,87.4037,89.8286,2.4248,1.2067,guidance,0,
68.200,89.2839,-0.09663,0.02965,coast:0.320,87.4037,89.2839,1.8801,1.1341,guidance,0,
68.300,88.7340,-0.09666,0.02967,coast:0.320,87.4037,88.7340,1.3303,1.1957,guidance,0,
68.398,88.1914,-0.09642,0.03052,coast:0.320,87.4037,88.1914,0.7876,1.2939,guidance,0,
68.501,87.5930,-0.09721,0.03101,coast:0.320,87.4037,87.5930,0.1892,1.3250,guidance,0,
68.597,87.0506,-0.09653,0.03102,coast:0.320,87.4037,87.0506,-0.3531,1.1172,guidance,0,
68.699,86.4671,-0.09704,0.03141,coast:0.320,84.0251,86.4671,2.4420,1.0872,guidance,0,
68.803,85.8862,-0.09677,0.03107,coast:0.320,84.0251,85.8862,1.8610,1.1519,guidance,0,
68.897,85.3556,-0.09632,0.03169,coast:0.320,84.0251,85.3556,1.3305,1.2209,guidance,0,
69.000,84.7988,-0.09688,0.03178,coast:0.320,84.0251,84.7988,0.7736,1.0729,guidance,0,
69.100,84.2445,-0.09635,0.03239,coast:0.320,84.0251,84.2445,0.2194,1.0503,guidance,0,
69.198,83.7173,-0.09672,0.03246,coast:0.320,84.0251,83.7173,-0.3078,1.1547,guidance,0,
69.301,83.1306,-0.09649,0.03266,coast:0.320,80.7031,83.1306,2.4275,1.2054,guidance,0,
69.400,82.5869,-0.09584,0.03251,coast:0.320,80.7031,82.5869,1.8838,1.2712,guidance,0,
69.503,82.0166,-0.09599,0.03254,coast:0.320,80.7031,82.0166,1.3136,1.0998,guidance,0,
69.600,81.4653,-0.09602,0.03256,coast:0.320,80.7031,81.4653,0.7622,1.2349,guidance,0,
69.697,80.9158,-0.09615,0.03301,coast:0.320,80.7031,80.9158,0.2127,1.2635,guidance,0,
69.800,80.3401,-0.09547,0.03319,coast:0.320,80.7031,80.3401,-0.3630,1.1248,guidance,0,
69.900,79.7959,-0.09499,0.03357,coast:0.320,77.4067,79.7959,2.3892,1.1884,guidance,0,
70.002,79.2424,-0.09525,0.03317,coast:0.320,77.4067,79.2424,1.8357,1.1834,guidance,0,
70.098,78.7186,-0.09475,0.03452,coast:0.320,77.4067,78.7186,1.3119,1.0923,guidance,0,
70.200,78.1648,-0.09481,0.03414,coast:0.320,77.4067,78.1648,0.7580,1.2029,guidance,0,
70.299,77.6016,-0.09444,0.03407,coast:0.320,77.4067,77.6016,0.1949,1.1138,guidance,0,
70.402,77.0401,-0.09444,0.03495,coast:0.320,74.6652,77.0401,2.3749,1.1510,guidance,0,
70.502,76.5072,-0.09482,0.03494,coast:0.320,74.6652,76.5072,1.8420,1.0955,guidance,0,
70.597,75.9889,-0.09488,0.03461,coast:0.320,74.6652,75.9889,1.3237,1.1077,guidance,0,
70.701,75.4478,-0.09371,0.03525,coast:0.320,74.6652,75.4478,0.7827,1.1924,guidance,0,
70.799,74.9240,-0.09316,0.03587,coast:0.320,74.6652,74.9240,0.2588,1.1284,guidance,0,
70.899,74.3764,-0.09372,0.03644,coast:0.320,74.6652,74.3764,-0.2888,1.1621,guidance,0,
71.000,73.8290,-0.09359,0.03662,coast:0.320,71.4764,73.8290,2.3526,1.2313,guidance,0,
71.100,73.2699,-0.09321,0.03677,coast:0.320,71.4764,73.2699,1.7934,1.1825,guidance,0,
71.198,72.7549,-0.09317,0.03720,coast:0.320,71.4764,72.7549,1.2785,1.1057,guidance,0,
71.299,72.2292,-0.09335,0.03797,coast:0.320,71.4764,72.2292,0.7528,1.2507,guidance,0,
71.398,71.7036,-0.09312,0.03829,coast:0.320,71.4764,71.7036,0.2272,1.1961,guidance,0,
71.500,71.1443,-0.09275,0.03873,coast:0.320,68.8140,71.1443,2.3303,1.1670,guidance,0,
